eps1,eps2,i,j,freq_MHz,strength,a_J,a_F1,a_F,a_ef,a_mF,a_parity,b_J,b_F1,b_F,b_ef,b_mF,b_parity
sigma-,sigma+,126,93,-72675.602298,2.351797e-02,5,5,5.5,e,+4.5,-1,4,4,4.5,f,+2.5,-1
sigma-,sigma+,127,94,-72675.602025,1.617185e-02,5,5,5.5,e,+5.5,-1,4,4,4.5,f,+3.5,-1
sigma-,sigma+,99,68,-72674.750281,1.543295e-03,5,5,4.5,e,-1.5,-1,4,4,3.5,f,-3.5,-1
sigma-,sigma+,100,69,-72674.749582,5.290562e-03,5,5,4.5,e,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,101,70,-72674.748883,1.102048e-02,5,5,4.5,e,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,102,71,-72674.748184,1.763032e-02,5,5,4.5,e,+1.5,-1,4,4,3.5,f,-0.5,-1
sigma-,sigma+,103,72,-72674.747485,2.313660e-02,5,5,4.5,e,+2.5,-1,4,4,3.5,f,+0.5,-1
sigma-,sigma+,104,73,-72674.746786,2.467562e-02,5,5,4.5,e,+3.5,-1,4,4,3.5,f,+1.5,-1
sigma-,sigma+,105,74,-72674.746087,1.850416e-02,5,5,4.5,e,+4.5,-1,4,4,3.5,f,+2.5,-1
sigma-,sigma+,120,68,-72671.174957,6.170783e-06,5,5,5.5,e,-1.5,-1,4,4,3.5,f,-3.5,-1
sigma-,sigma+,121,69,-72671.172830,3.080932e-05,5,5,5.5,e,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,122,70,-72671.170702,9.229446e-05,5,5,5.5,e,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,123,71,-72671.168576,2.150428e-04,5,5,5.5,e,+1.5,-1,4,4,3.5,f,-0.5,-1
sigma-,sigma+,124,72,-72671.166450,4.294648e-04,5,5,5.5,e,+2.5,-1,4,4,3.5,f,+0.5,-1
sigma-,sigma+,125,73,-72671.164325,7.719215e-04,5,5,5.5,e,+3.5,-1,4,4,3.5,f,+1.5,-1
sigma-,sigma+,126,74,-72671.162200,1.284681e-03,5,5,5.5,e,+4.5,-1,4,4,3.5,f,+2.5,-1
sigma-,sigma+,127,75,-72671.160076,2.015874e-03,5,5,5.5,e,+5.5,-1,4,4,3.5,f,+3.5,-1
sigma-,sigma+,70,44,-58240.941830,1.193261e-03,4,4,3.5,f,-1.5,-1,3,3,3.5,e,-3.5,-1
sigma-,sigma+,71,45,-58240.941638,2.554478e-03,4,4,3.5,f,-0.5,-1,3,3,3.5,e,-2.5,-1
sigma-,sigma+,72,46,-58240.941444,3.402632e-03,4,4,3.5,f,+0.5,-1,3,3,3.5,e,-1.5,-1
sigma-,sigma+,73,47,-58240.941249,3.399301e-03,4,4,3.5,f,+1.5,-1,3,3,3.5,e,-0.5,-1
sigma-,sigma+,74,48,-58240.941053,2.546982e-03,4,4,3.5,f,+2.5,-1,3,3,3.5,e,+0.5,-1
sigma-,sigma+,75,49,-58240.940855,1.187431e-03,4,4,3.5,f,+3.5,-1,3,3,3.5,e,+1.5,-1
sigma-,sigma+,89,44,-58236.509142,2.378570e-03,4,4,4.5,f,-1.5,-1,3,3,3.5,e,-3.5,-1
sigma-,sigma+,90,45,-58236.507096,8.157548e-03,4,4,4.5,f,-0.5,-1,3,3,3.5,e,-2.5,-1
sigma-,sigma+,91,46,-58236.505050,1.699999e-02,4,4,4.5,f,+0.5,-1,3,3,3.5,e,-1.5,-1
sigma-,sigma+,92,47,-58236.503002,2.720814e-02,4,4,4.5,f,+1.5,-1,3,3,3.5,e,-0.5,-1
sigma-,sigma+,93,48,-58236.500955,3.572136e-02,4,4,4.5,f,+2.5,-1,3,3,3.5,e,+0.5,-1
sigma-,sigma+,94,49,-58236.498907,3.811417e-02,4,4,4.5,f,+3.5,-1,3,3,3.5,e,+1.5,-1
sigma-,sigma+,95,50,-58236.496858,2.859415e-02,4,4,4.5,f,+4.5,-1,3,3,3.5,e,+2.5,-1
sigma-,sigma+,71,32,-58235.153330,4.726066e-03,4,4,3.5,f,-0.5,-1,3,3,2.5,e,-2.5,-1
sigma-,sigma+,72,33,-58235.149980,1.512029e-02,4,4,3.5,f,+0.5,-1,3,3,2.5,e,-1.5,-1
sigma-,sigma+,73,34,-58235.146631,2.834469e-02,4,4,3.5,f,+1.5,-1,3,3,2.5,e,-0.5,-1
sigma-,sigma+,74,35,-58235.143282,3.778514e-02,4,4,3.5,f,+2.5,-1,3,3,2.5,e,+0.5,-1
sigma-,sigma+,75,36,-58235.139934,3.305519e-02,4,4,3.5,f,+3.5,-1,3,3,2.5,e,+1.5,-1
sigma-,sigma+,90,32,-58230.718789,3.788244e-05,4,4,4.5,f,-0.5,-1,3,3,2.5,e,-2.5,-1
sigma-,sigma+,91,33,-58230.713586,1.892396e-04,4,4,4.5,f,+0.5,-1,3,3,2.5,e,-1.5,-1
sigma-,sigma+,92,34,-58230.708385,5.672019e-04,4,4,4.5,f,+1.5,-1,3,3,2.5,e,-0.5,-1
sigma-,sigma+,93,35,-58230.703185,1.322267e-03,4,4,4.5,f,+2.5,-1,3,3,2.5,e,+0.5,-1
sigma-,sigma+,94,36,-58230.697986,2.642127e-03,4,4,4.5,f,+3.5,-1,3,3,2.5,e,+1.5,-1
sigma-,sigma+,95,37,-58230.692788,4.751505e-03,4,4,4.5,f,+4.5,-1,3,3,2.5,e,+2.5,-1
sigma-,sigma+,67,57,-58156.303837,1.188540e-03,4,4,3.5,e,+3.5,+1,3,3,3.5,f,+1.5,+1
sigma-,sigma+,66,56,-58156.302902,2.548975e-03,4,4,3.5,e,+2.5,+1,3,3,3.5,f,+0.5,+1
sigma-,sigma+,65,55,-58156.301966,3.401443e-03,4,4,3.5,e,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,64,54,-58156.301029,3.404258e-03,4,4,3.5,e,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,63,53,-58156.300090,2.555309e-03,4,4,3.5,e,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,62,52,-58156.299150,1.193467e-03,4,4,3.5,e,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,79,52,-58151.866653,2.378363e-03,4,4,4.5,e,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,80,53,-58151.865611,8.156919e-03,4,4,4.5,e,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,81,54,-58151.864569,1.699885e-02,4,4,4.5,e,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,82,55,-58151.863527,2.720657e-02,4,4,4.5,e,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,83,56,-58151.862484,3.571966e-02,4,4,4.5,e,+2.5,+1,3,3,3.5,f,+0.5,+1
sigma-,sigma+,84,57,-58151.861441,3.811272e-02,4,4,4.5,e,+3.5,+1,3,3,3.5,f,+1.5,+1
sigma-,sigma+,85,58,-58151.860398,2.859334e-02,4,4,4.5,e,+4.5,+1,3,3,3.5,f,+2.5,+1
sigma-,sigma+,63,38,-58150.511372,4.725769e-03,4,4,3.5,e,-0.5,+1,3,3,2.5,f,-2.5,+1
sigma-,sigma+,64,39,-58150.509319,1.511942e-02,4,4,3.5,e,+0.5,+1,3,3,2.5,f,-1.5,+1
sigma-,sigma+,65,40,-58150.507267,2.834323e-02,4,4,3.5,e,+1.5,+1,3,3,2.5,f,-0.5,+1
sigma-,sigma+,66,41,-58150.505215,3.778341e-02,4,4,3.5,e,+2.5,+1,3,3,2.5,f,+0.5,+1
sigma-,sigma+,67,42,-58150.503164,3.305387e-02,4,4,3.5,e,+3.5,+1,3,3,2.5,f,+1.5,+1
sigma-,sigma+,80,38,-58146.076893,3.797594e-05,4,4,4.5,e,-0.5,+1,3,3,2.5,f,-2.5,+1
sigma-,sigma+,81,39,-58146.072860,1.896195e-04,4,4,4.5,e,+0.5,+1,3,3,2.5,f,-1.5,+1
sigma-,sigma+,82,40,-58146.068828,5.680796e-04,4,4,4.5,e,+1.5,+1,3,3,2.5,f,-0.5,+1
sigma-,sigma+,83,41,-58146.064797,1.323705e-03,4,4,4.5,e,+2.5,+1,3,3,2.5,f,+0.5,+1
sigma-,sigma+,84,42,-58146.060767,2.643789e-03,4,4,4.5,e,+3.5,+1,3,3,2.5,f,+1.5,+1
sigma-,sigma+,85,43,-58146.056739,4.752315e-03,4,4,4.5,e,+4.5,+1,3,3,2.5,f,+2.5,+1
sigma-,sigma+,40,20,-43676.041946,6.133213e-03,3,3,2.5,f,-0.5,+1,2,2,2.5,e,-2.5,+1
sigma-,sigma+,41,21,-43676.040830,1.102423e-02,3,3,2.5,f,+0.5,+1,2,2,2.5,e,-1.5,+1
sigma-,sigma+,42,22,-43676.039711,1.100872e-02,3,3,2.5,f,+1.5,+1,2,2,2.5,e,-0.5,+1
sigma-,sigma+,43,23,-43676.038588,6.107365e-03,3,3,2.5,f,+2.5,+1,2,2,2.5,e,+0.5,+1
sigma-,sigma+,55,20,-43670.247247,8.153053e-03,3,3,3.5,f,-0.5,+1,2,2,2.5,e,-2.5,+1
sigma-,sigma+,56,21,-43670.243143,2.610502e-02,3,3,3.5,f,+0.5,+1,2,2,2.5,e,-1.5,+1
sigma-,sigma+,57,22,-43670.239037,4.897547e-02,3,3,3.5,f,+1.5,+1,2,2,2.5,e,-0.5,+1
sigma-,sigma+,58,23,-43670.234929,6.533865e-02,3,3,3.5,f,+2.5,+1,2,2,2.5,e,+0.5,+1
sigma-,sigma+,59,24,-43670.230820,5.720453e-02,3,3,3.5,f,+3.5,+1,2,2,2.5,e,+1.5,+1
sigma-,sigma+,41,12,-43667.720961,1.960011e-02,3,3,2.5,f,+0.5,+1,2,2,1.5,e,-1.5,+1
sigma-,sigma+,42,13,-43667.713303,5.224810e-02,3,3,2.5,f,+1.5,+1,2,2,1.5,e,-0.5,+1
sigma-,sigma+,43,14,-43667.705647,6.528659e-02,3,3,2.5,f,+2.5,+1,2,2,1.5,e,+0.5,+1
sigma-,sigma+,56,12,-43661.923274,4.084009e-04,3,3,3.5,f,+0.5,+1,2,2,1.5,e,-1.5,+1
sigma-,sigma+,57,13,-43661.912629,2.039998e-03,3,3,3.5,f,+1.5,+1,2,2,1.5,e,-0.5,+1
sigma-,sigma+,58,14,-43661.901988,6.113982e-03,3,3,3.5,f,+2.5,+1,2,2,1.5,e,+0.5,+1
sigma-,sigma+,59,15,-43661.891350,1.425195e-02,3,3,3.5,f,+3.5,+1,2,2,1.5,e,+1.5,+1
sigma-,sigma+,35,27,-43628.430473,1.102671e-02,3,3,2.5,e,+0.5,-1,2,2,2.5,f,-1.5,-1
sigma-,sigma+,36,28,-43628.430471,1.101243e-02,3,3,2.5,e,+1.5,-1,2,2,2.5,f,-0.5,-1
sigma-,sigma+,34,26,-43628.430471,6.133907e-03,3,3,2.5,e,-0.5,-1,2,2,2.5,f,-2.5,-1
sigma-,sigma+,37,29,-43628.430467,6.110102e-03,3,3,2.5,e,+2.5,-1,2,2,2.5,f,+0.5,-1
sigma-,sigma+,47,26,-43622.635853,8.152357e-03,3,3,3.5,e,-0.5,-1,2,2,2.5,f,-2.5,-1
sigma-,sigma+,48,27,-43622.632703,2.610317e-02,3,3,3.5,e,+0.5,-1,2,2,2.5,f,-1.5,-1
sigma-,sigma+,49,28,-43622.629550,4.897271e-02,3,3,3.5,e,+1.5,-1,2,2,2.5,f,-0.5,-1
sigma-,sigma+,50,29,-43622.626397,6.533590e-02,3,3,3.5,e,+2.5,-1,2,2,2.5,f,+0.5,-1
sigma-,sigma+,51,30,-43622.623241,5.720295e-02,3,3,3.5,e,+3.5,-1,2,2,2.5,f,+1.5,-1
sigma-,sigma+,35,16,-43620.110259,1.959902e-02,3,3,2.5,e,+0.5,-1,2,2,1.5,f,-1.5,-1
sigma-,sigma+,36,17,-43620.103949,5.224555e-02,3,3,2.5,e,+1.5,-1,2,2,1.5,f,-0.5,-1
sigma-,sigma+,37,18,-43620.097641,6.528385e-02,3,3,2.5,e,+2.5,-1,2,2,1.5,f,+0.5,-1
sigma-,sigma+,48,16,-43614.312489,4.088605e-04,3,3,3.5,e,+0.5,-1,2,2,1.5,f,-1.5,-1
sigma-,sigma+,49,17,-43614.303028,2.041603e-03,3,3,3.5,e,+1.5,-1,2,2,1.5,f,-0.5,-1
sigma-,sigma+,50,18,-43614.293571,6.116724e-03,3,3,3.5,e,+2.5,-1,2,2,1.5,f,+0.5,-1
sigma-,sigma+,51,19,-43614.284117,1.425353e-02,3,3,3.5,e,+3.5,-1,2,2,1.5,f,+1.5,-1
sigma-,sigma+,18,4,-29117.839537,6.004930e-02,2,2,1.5,f,+0.5,-1,1,1,1.5,e,-1.5,-1
sigma-,sigma+,19,5,-29117.833423,5.987979e-02,2,2,1.5,f,+1.5,-1,1,1,1.5,e,-0.5,-1
sigma-,sigma+,29,4,-29109.506712,3.992202e-02,2,2,2.5,f,+0.5,-1,1,1,1.5,e,-1.5,-1
sigma-,sigma+,30,5,-29109.494299,1.066688e-01,2,2,2.5,f,+1.5,-1,1,1,1.5,e,-0.5,-1
sigma-,sigma+,31,6,-29109.481867,1.335980e-01,2,2,2.5,f,+2.5,-1,1,1,1.5,e,+0.5,-1
sigma-,sigma+,19,0,-29102.798303,1.201806e-01,2,2,1.5,f,+1.5,-1,1,1,0.5,e,-0.5,-1
sigma-,sigma+,14,8,-29096.679312,6.005259e-02,2,2,1.5,e,+0.5,+1,1,1,1.5,f,-1.5,+1
sigma-,sigma+,15,9,-29096.674270,5.988723e-02,2,2,1.5,e,+1.5,+1,1,1,1.5,f,-0.5,+1
sigma-,sigma+,30,0,-29094.459179,1.329685e-02,2,2,2.5,f,+1.5,-1,1,1,0.5,e,-0.5,-1
sigma-,sigma+,31,1,-29094.421700,6.640414e-02,2,2,2.5,f,+2.5,-1,1,1,0.5,e,+0.5,-1
sigma-,sigma+,23,8,-29088.346370,3.991870e-02,2,2,2.5,e,+0.5,+1,1,1,1.5,f,-1.5,+1
sigma-,sigma+,24,9,-29088.334801,1.066630e-01,2,2,2.5,e,+1.5,+1,1,1,1.5,f,-0.5,+1
sigma-,sigma+,25,10,-29088.323213,1.335946e-01,2,2,2.5,e,+2.5,+1,1,1,1.5,f,+0.5,+1
sigma-,sigma+,15,2,-29081.638958,1.201754e-01,2,2,1.5,e,+1.5,+1,1,1,0.5,f,-0.5,+1
sigma-,sigma+,24,2,-29073.299489,1.330043e-02,2,2,2.5,e,+1.5,+1,1,1,0.5,f,-0.5,+1
sigma-,sigma+,25,3,-29073.263237,6.640757e-02,2,2,2.5,e,+2.5,+1,1,1,0.5,f,+0.5,+1
sigma-,sigma+,1,4,-15.102244,4.002511e-02,1,1,0.5,e,+0.5,-1,1,1,1.5,e,-1.5,-1
sigma-,sigma+,3,8,-15.101286,4.002406e-02,1,1,0.5,f,+0.5,+1,1,1,1.5,f,-1.5,+1
sigma-,sigma+,15,22,-8.357618,2.444135e-03,2,2,1.5,e,+1.5,+1,2,2,2.5,e,-0.5,+1
sigma-,sigma+,19,28,-8.356351,2.444211e-03,2,2,1.5,f,+1.5,-1,2,2,2.5,f,-0.5,-1
sigma-,sigma+,14,21,-8.351084,6.527921e-03,2,2,1.5,e,+0.5,+1,2,2,2.5,e,-1.5,+1
sigma-,sigma+,18,27,-8.350048,6.527763e-03,2,2,1.5,f,+0.5,-1,2,2,2.5,f,-1.5,-1
sigma-,sigma+,13,20,-8.344545,8.172727e-03,2,2,1.5,e,-0.5,+1,2,2,2.5,e,-2.5,+1
sigma-,sigma+,17,26,-8.343740,8.172076e-03,2,2,1.5,f,-0.5,-1,2,2,2.5,f,-2.5,-1
sigma-,sigma+,37,48,-5.814986,1.018217e-03,3,3,2.5,e,+2.5,-1,3,3,3.5,e,+0.5,-1
sigma-,sigma+,43,56,-5.813588,1.018307e-03,3,3,2.5,f,+2.5,+1,3,3,3.5,f,+0.5,+1
sigma-,sigma+,36,47,-5.811836,3.261843e-03,3,3,2.5,e,+1.5,-1,3,3,3.5,e,-0.5,-1
sigma-,sigma+,42,55,-5.810602,3.261945e-03,3,3,2.5,f,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,35,46,-5.808683,6.122621e-03,3,3,2.5,e,+0.5,-1,3,3,3.5,e,-1.5,-1
sigma-,sigma+,41,54,-5.807614,6.122466e-03,3,3,2.5,f,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,34,45,-5.805529,8.172403e-03,3,3,2.5,e,-0.5,-1,3,3,3.5,e,-2.5,-1
sigma-,sigma+,40,53,-5.804624,8.171730e-03,3,3,2.5,f,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,33,44,-5.802373,7.158665e-03,3,3,2.5,e,-1.5,-1,3,3,3.5,e,-3.5,-1
sigma-,sigma+,39,52,-5.801633,7.157666e-03,3,3,2.5,f,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,67,82,-4.450239,3.781558e-04,4,4,3.5,e,+3.5,+1,4,4,4.5,e,+1.5,+1
sigma-,sigma+,75,92,-4.448767,3.782116e-04,4,4,3.5,f,+3.5,-1,4,4,4.5,f,+1.5,-1
sigma-,sigma+,66,81,-4.448259,1.297693e-03,4,4,3.5,e,+2.5,+1,4,4,4.5,e,+0.5,+1
sigma-,sigma+,74,91,-4.446916,1.297809e-03,4,4,3.5,f,+2.5,-1,4,4,4.5,f,+0.5,-1
sigma-,sigma+,65,80,-4.446280,2.705944e-03,4,4,3.5,e,+1.5,+1,4,4,4.5,e,-0.5,+1
sigma-,sigma+,73,90,-4.445064,2.706031e-03,4,4,3.5,f,+1.5,-1,4,4,4.5,f,-0.5,-1
sigma-,sigma+,64,79,-4.444299,4.333386e-03,4,4,3.5,e,+0.5,+1,4,4,4.5,e,-1.5,+1
sigma-,sigma+,72,89,-4.443211,4.333275e-03,4,4,3.5,f,+0.5,-1,4,4,4.5,f,-1.5,-1
sigma-,sigma+,63,78,-4.442317,5.692665e-03,4,4,3.5,e,-0.5,+1,4,4,4.5,e,-2.5,+1
sigma-,sigma+,71,88,-4.441357,5.692189e-03,4,4,3.5,f,-0.5,-1,4,4,4.5,f,-2.5,-1
sigma-,sigma+,62,77,-4.440334,6.077621e-03,4,4,3.5,e,-1.5,+1,4,4,4.5,e,-3.5,+1
sigma-,sigma+,70,87,-4.439502,6.076760e-03,4,4,3.5,f,-1.5,-1,4,4,4.5,f,-3.5,-1
sigma-,sigma+,61,76,-4.438351,4.562307e-03,4,4,3.5,e,-2.5,+1,4,4,4.5,e,-4.5,+1
sigma-,sigma+,69,86,-4.437647,4.561395e-03,4,4,3.5,f,-2.5,-1,4,4,4.5,f,-4.5,-1
sigma-,sigma+,105,124,-3.590159,1.579689e-04,5,5,4.5,e,+4.5,-1,5,5,5.5,e,+2.5,-1
sigma-,sigma+,104,123,-3.588732,5.621153e-04,5,5,4.5,e,+3.5,-1,5,5,5.5,e,+1.5,-1
sigma-,sigma+,115,136,-3.588641,1.580018e-04,5,5,4.5,f,+4.5,+1,5,5,5.5,f,+2.5,+1
sigma-,sigma+,114,135,-3.587319,5.621996e-04,5,5,4.5,f,+3.5,+1,5,5,5.5,f,+1.5,+1
sigma-,sigma+,103,122,-3.587305,1.230609e-03,5,5,4.5,e,+2.5,-1,5,5,5.5,e,+0.5,-1
sigma-,sigma+,113,134,-3.585997,1.230722e-03,5,5,4.5,f,+2.5,+1,5,5,5.5,f,+0.5,+1
sigma-,sigma+,102,121,-3.585878,2.111303e-03,5,5,4.5,e,+1.5,-1,5,5,5.5,e,-0.5,-1
sigma-,sigma+,112,133,-3.584674,2.111372e-03,5,5,4.5,f,+1.5,+1,5,5,5.5,f,-0.5,+1
sigma-,sigma+,101,120,-3.584450,3.081446e-03,5,5,4.5,e,+0.5,-1,5,5,5.5,e,-1.5,-1
sigma-,sigma+,111,132,-3.583350,3.081366e-03,5,5,4.5,f,+0.5,+1,5,5,5.5,f,-1.5,+1
sigma-,sigma+,100,119,-3.583022,3.947409e-03,5,5,4.5,e,-0.5,-1,5,5,5.5,e,-2.5,-1
sigma-,sigma+,110,131,-3.582027,3.947075e-03,5,5,4.5,f,-0.5,+1,5,5,5.5,f,-2.5,+1
sigma-,sigma+,99,118,-3.581592,4.444394e-03,5,5,4.5,e,-1.5,-1,5,5,5.5,e,-3.5,-1
sigma-,sigma+,109,130,-3.580702,4.443756e-03,5,5,4.5,f,-1.5,+1,5,5,5.5,f,-3.5,+1
sigma-,sigma+,98,117,-3.580163,4.236150e-03,5,5,4.5,e,-2.5,-1,5,5,5.5,e,-4.5,-1
sigma-,sigma+,108,129,-3.579377,4.235292e-03,5,5,4.5,f,-2.5,+1,5,5,5.5,f,-4.5,+1
sigma-,sigma+,97,116,-3.578733,2.914691e-03,5,5,4.5,e,-3.5,-1,5,5,5.5,e,-5.5,-1
sigma-,sigma+,107,128,-3.578052,2.913928e-03,5,5,4.5,f,-3.5,+1,5,5,5.5,f,-5.5,+1
sigma-,sigma+,7,5,-0.042119,2.010812e-02,1,1,1.5,e,+1.5,-1,1,1,1.5,e,-0.5,-1
sigma-,sigma+,6,4,-0.042077,1.997492e-02,1,1,1.5,e,+0.5,-1,1,1,1.5,e,-1.5,-1
sigma-,sigma+,11,9,-0.041351,2.010712e-02,1,1,1.5,f,+1.5,+1,1,1,1.5,f,-0.5,+1
sigma-,sigma+,10,8,-0.041310,1.997596e-02,1,1,1.5,f,+0.5,+1,1,1,1.5,f,-1.5,+1
sigma-,sigma+,14,12,-0.031215,2.004592e-02,2,2,1.5,e,+0.5,+1,2,2,1.5,e,-1.5,+1
sigma-,sigma+,15,13,-0.031210,2.003706e-02,2,2,1.5,e,+1.5,+1,2,2,1.5,e,-0.5,+1
sigma-,sigma+,18,16,-0.029834,2.004573e-02,2,2,1.5,f,+0.5,-1,2,2,1.5,f,-1.5,-1
sigma-,sigma+,19,17,-0.029829,2.003719e-02,2,2,1.5,f,+1.5,-1,2,2,1.5,f,-0.5,-1
sigma-,sigma+,25,23,-0.018153,1.225665e-02,2,2,2.5,e,+2.5,+1,2,2,2.5,e,+0.5,+1
sigma-,sigma+,24,22,-0.018148,2.203888e-02,2,2,2.5,e,+1.5,+1,2,2,2.5,e,-0.5,+1
sigma-,sigma+,23,21,-0.018143,2.201575e-02,2,2,2.5,e,+0.5,+1,2,2,2.5,e,-1.5,+1
sigma-,sigma+,22,20,-0.018138,1.221809e-02,2,2,2.5,e,-0.5,+1,2,2,2.5,e,-2.5,+1
sigma-,sigma+,31,29,-0.017232,1.225597e-02,2,2,2.5,f,+2.5,-1,2,2,2.5,f,+0.5,-1
sigma-,sigma+,30,28,-0.017227,2.203846e-02,2,2,2.5,f,+1.5,-1,2,2,2.5,f,-0.5,-1
sigma-,sigma+,29,27,-0.017222,2.201614e-02,2,2,2.5,f,+0.5,-1,2,2,2.5,f,-1.5,-1
sigma-,sigma+,34,32,-0.017221,2.757229e-02,3,3,2.5,e,-0.5,-1,3,3,2.5,e,-2.5,-1
sigma-,sigma+,35,33,-0.017220,4.961815e-02,3,3,2.5,e,+0.5,-1,3,3,2.5,e,-1.5,-1
sigma-,sigma+,36,34,-0.017218,4.960620e-02,3,3,2.5,e,+1.5,-1,3,3,2.5,e,-0.5,-1
sigma-,sigma+,28,26,-0.017218,1.221877e-02,2,2,2.5,f,-0.5,-1,2,2,2.5,f,-2.5,-1
sigma-,sigma+,37,35,-0.017216,2.755237e-02,3,3,2.5,e,+2.5,-1,3,3,2.5,e,+0.5,-1
sigma-,sigma+,40,38,-0.015906,2.757176e-02,3,3,2.5,f,-0.5,+1,3,3,2.5,f,-2.5,+1
sigma-,sigma+,41,39,-0.015904,4.961782e-02,3,3,2.5,f,+0.5,+1,3,3,2.5,f,-1.5,+1
sigma-,sigma+,42,40,-0.015903,4.960649e-02,3,3,2.5,f,+1.5,+1,3,3,2.5,f,-0.5,+1
sigma-,sigma+,43,41,-0.015901,2.755288e-02,3,3,2.5,f,+2.5,+1,3,3,2.5,f,+0.5,+1
sigma-,sigma+,62,60,-0.011804,2.294933e-02,4,4,3.5,e,-1.5,+1,4,4,3.5,e,-3.5,+1
sigma-,sigma+,63,61,-0.011803,4.916915e-02,4,4,3.5,e,-0.5,+1,4,4,3.5,e,-2.5,+1
sigma-,sigma+,64,62,-0.011802,6.554822e-02,4,4,3.5,e,+0.5,+1,4,4,3.5,e,-1.5,+1
sigma-,sigma+,65,63,-0.011801,6.553759e-02,4,4,3.5,e,+1.5,+1,4,4,3.5,e,-0.5,+1
sigma-,sigma+,66,64,-0.011800,4.914523e-02,4,4,3.5,e,+2.5,+1,4,4,3.5,e,+0.5,+1
sigma-,sigma+,67,65,-0.011799,2.293073e-02,4,4,3.5,e,+3.5,+1,4,4,3.5,e,+1.5,+1
sigma-,sigma+,51,49,-0.010918,1.787351e-02,3,3,3.5,e,+3.5,-1,3,3,3.5,e,+1.5,-1
sigma-,sigma+,50,48,-0.010916,3.828373e-02,3,3,3.5,e,+2.5,-1,3,3,3.5,e,+0.5,-1
sigma-,sigma+,49,47,-0.010915,5.102276e-02,3,3,3.5,e,+1.5,-1,3,3,3.5,e,-0.5,-1
sigma-,sigma+,48,46,-0.010913,5.100051e-02,3,3,3.5,e,+0.5,-1,3,3,3.5,e,-1.5,-1
sigma-,sigma+,47,45,-0.010911,3.823367e-02,3,3,3.5,e,-0.5,-1,3,3,3.5,e,-2.5,-1
sigma-,sigma+,46,44,-0.010909,1.783457e-02,3,3,3.5,e,-1.5,-1,3,3,3.5,e,-3.5,-1
sigma-,sigma+,70,68,-0.010525,2.294872e-02,4,4,3.5,f,-1.5,-1,4,4,3.5,f,-3.5,-1
sigma-,sigma+,71,69,-0.010524,4.916836e-02,4,4,3.5,f,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,72,70,-0.010523,6.554785e-02,4,4,3.5,f,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,73,71,-0.010522,6.553791e-02,4,4,3.5,f,+1.5,-1,4,4,3.5,f,-0.5,-1
sigma-,sigma+,74,72,-0.010522,4.914599e-02,4,4,3.5,f,+2.5,-1,4,4,3.5,f,+0.5,-1
sigma-,sigma+,75,73,-0.010521,2.293132e-02,4,4,3.5,f,+3.5,-1,4,4,3.5,f,+1.5,-1
sigma-,sigma+,59,57,-0.009931,1.787249e-02,3,3,3.5,f,+3.5,+1,3,3,3.5,f,+1.5,+1
sigma-,sigma+,58,56,-0.009930,3.828242e-02,3,3,3.5,f,+2.5,+1,3,3,3.5,f,+0.5,+1
sigma-,sigma+,57,55,-0.009928,5.102216e-02,3,3,3.5,f,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,56,54,-0.009926,5.100107e-02,3,3,3.5,f,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,55,53,-0.009925,3.823497e-02,3,3,3.5,f,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,54,52,-0.009923,1.783558e-02,3,3,3.5,f,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,98,96,-0.009128,1.786025e-02,5,5,4.5,e,-2.5,-1,5,5,4.5,e,-4.5,-1
sigma-,sigma+,99,97,-0.009127,4.166878e-02,5,5,4.5,e,-1.5,-1,5,5,4.5,e,-3.5,-1
sigma-,sigma+,100,98,-0.009127,6.249548e-02,5,5,4.5,e,-0.5,-1,5,5,4.5,e,-2.5,-1
sigma-,sigma+,101,99,-0.009126,7.439024e-02,5,5,4.5,e,+0.5,-1,5,5,4.5,e,-1.5,-1
