eps1,eps2,i,j,freq_MHz,strength,a_J,a_F1,a_F,a_ef,a_mF,a_parity,b_J,b_F1,b_F,b_ef,b_mF,b_parity
sigma+,sigma-,72,103,72674.765034,2.314358e-02,4,4,3.5,f,+0.5,-1,5,5,4.5,e,+2.5,-1
sigma+,sigma-,71,102,72674.767135,1.764053e-02,4,4,3.5,f,-0.5,-1,5,5,4.5,e,+1.5,-1
sigma+,sigma-,70,101,72674.769236,1.102993e-02,4,4,3.5,f,-1.5,-1,5,5,4.5,e,+0.5,-1
sigma+,sigma-,69,100,72674.771339,5.296582e-03,4,4,3.5,f,-2.5,-1,5,5,4.5,e,-0.5,-1
sigma+,sigma-,68,99,72674.773442,1.545485e-03,4,4,3.5,f,-3.5,-1,5,5,4.5,e,-1.5,-1
sigma+,sigma-,94,127,72675.612663,1.618519e-02,4,4,4.5,f,+3.5,-1,5,5,5.5,e,+5.5,-1
sigma+,sigma-,93,126,72675.613481,2.352801e-02,4,4,4.5,f,+2.5,-1,5,5,5.5,e,+4.5,-1
sigma+,sigma-,92,125,72675.614298,2.468958e-02,4,4,4.5,f,+1.5,-1,5,5,5.5,e,+3.5,-1
sigma+,sigma-,91,124,72675.615114,2.193306e-02,4,4,4.5,f,+0.5,-1,5,5,5.5,e,+2.5,-1
sigma+,sigma-,90,123,72675.615930,1.712483e-02,4,4,4.5,f,-0.5,-1,5,5,5.5,e,+1.5,-1
sigma+,sigma-,89,122,72675.616744,1.173561e-02,4,4,4.5,f,-1.5,-1,5,5,5.5,e,+0.5,-1
sigma+,sigma-,88,121,72675.617557,6.841593e-03,4,4,4.5,f,-2.5,-1,5,5,5.5,e,-0.5,-1
sigma+,sigma-,87,120,72675.618370,3.125670e-03,4,4,4.5,f,-3.5,-1,5,5,5.5,e,-1.5,-1
sigma+,sigma-,86,119,72675.619181,8.785539e-04,4,4,4.5,f,-4.5,-1,5,5,5.5,e,-2.5,-1
sigma+,sigma-,86,98,72679.185991,3.337259e-04,4,4,4.5,f,-4.5,-1,5,5,4.5,e,-2.5,-1
sigma+,sigma-,87,99,72679.189474,7.772579e-04,4,4,4.5,f,-3.5,-1,5,5,4.5,e,-1.5,-1
sigma+,sigma-,88,100,72679.192950,1.163743e-03,4,4,4.5,f,-2.5,-1,5,5,4.5,e,-0.5,-1
sigma+,sigma-,89,101,72679.196421,1.382869e-03,4,4,4.5,f,-1.5,-1,5,5,4.5,e,+0.5,-1
sigma+,sigma-,90,102,72679.199885,1.380341e-03,4,4,4.5,f,-0.5,-1,5,5,4.5,e,+1.5,-1
sigma+,sigma-,91,103,72679.203344,1.157373e-03,4,4,4.5,f,+0.5,-1,5,5,4.5,e,+2.5,-1
sigma+,sigma-,92,104,72679.206796,7.701798e-04,4,4,4.5,f,+1.5,-1,5,5,4.5,e,+3.5,-1
sigma+,sigma-,93,105,72679.210242,3.294789e-04,4,4,4.5,f,+2.5,-1,5,5,4.5,e,+4.5,-1
sigma+,sigma-,1,50,72717.011865,5.106132e-08,1,1,0.5,e,+0.5,-1,3,3,3.5,e,+2.5,-1
sigma+,sigma-,0,49,72717.133769,1.740599e-08,1,1,0.5,e,-0.5,-1,3,3,3.5,e,+1.5,-1
sigma+,sigma-,1,37,72722.831739,1.337536e-01,1,1,0.5,e,+0.5,-1,3,3,2.5,e,+2.5,-1
sigma+,sigma-,0,36,72722.944216,2.682757e-02,1,1,0.5,e,-0.5,-1,3,3,2.5,e,+1.5,-1
sigma+,sigma-,7,51,72732.050473,1.713995e-01,1,1,1.5,e,+1.5,-1,3,3,3.5,e,+3.5,-1
sigma+,sigma-,6,50,72732.097413,7.329777e-02,1,1,1.5,e,+0.5,-1,3,3,3.5,e,+2.5,-1
sigma+,sigma-,5,49,72732.144174,2.437929e-02,1,1,1.5,e,-0.5,-1,3,3,3.5,e,+1.5,-1
sigma+,sigma-,4,48,72732.190755,4.865148e-03,1,1,1.5,e,-1.5,-1,3,3,3.5,e,+0.5,-1
sigma+,sigma-,6,37,72737.917287,2.154799e-02,1,1,1.5,e,+0.5,-1,3,3,2.5,e,+2.5,-1
sigma+,sigma-,5,36,72737.954621,1.736783e-02,1,1,1.5,e,-0.5,-1,3,3,2.5,e,+1.5,-1
sigma+,sigma-,4,35,72737.991760,6.562294e-03,1,1,1.5,e,-1.5,-1,3,3,2.5,e,+0.5,-1
sigma+,sigma-,3,58,72743.459323,6.212103e-08,1,1,0.5,f,+0.5,+1,3,3,3.5,f,+2.5,+1
sigma+,sigma-,2,57,72743.580405,2.113950e-08,1,1,0.5,f,-0.5,+1,3,3,3.5,f,+1.5,+1
sigma+,sigma-,3,43,72749.277959,1.337478e-01,1,1,0.5,f,+0.5,+1,3,3,2.5,f,+2.5,+1
sigma+,sigma-,2,42,72749.390105,2.682522e-02,1,1,0.5,f,-0.5,+1,3,3,2.5,f,+1.5,+1
sigma+,sigma-,11,59,72758.497020,1.713995e-01,1,1,1.5,f,+1.5,+1,3,3,3.5,f,+3.5,+1
sigma+,sigma-,10,58,72758.544285,7.330601e-02,1,1,1.5,f,+0.5,+1,3,3,3.5,f,+2.5,+1
sigma+,sigma-,9,57,72758.591377,2.438481e-02,1,1,1.5,f,-0.5,+1,3,3,3.5,f,+1.5,+1
sigma+,sigma-,8,56,72758.638293,4.866816e-03,1,1,1.5,f,-1.5,+1,3,3,3.5,f,+0.5,+1
sigma+,sigma-,10,43,72764.362921,2.154559e-02,1,1,1.5,f,+0.5,+1,3,3,2.5,f,+2.5,+1
sigma+,sigma-,9,42,72764.401077,1.736470e-02,1,1,1.5,f,-0.5,+1,3,3,2.5,f,+1.5,+1
sigma+,sigma-,8,41,72764.439042,6.560645e-03,1,1,1.5,f,-1.5,+1,3,3,2.5,f,+0.5,+1
sigma+,sigma-,67,139,72803.392367,2.001079e-03,4,4,3.5,e,+3.5,+1,5,5,5.5,f,+5.5,+1
sigma+,sigma-,66,138,72803.402211,1.276680e-03,4,4,3.5,e,+2.5,+1,5,5,5.5,f,+4.5,+1
sigma+,sigma-,65,137,72803.412061,7.679750e-04,4,4,3.5,e,+1.5,+1,5,5,5.5,f,+3.5,+1
sigma+,sigma-,64,136,72803.421917,4.277498e-04,4,4,3.5,e,+0.5,+1,5,5,5.5,f,+2.5,+1
sigma+,sigma-,63,135,72803.431780,2.144256e-04,4,4,3.5,e,-0.5,+1,5,5,5.5,f,+1.5,+1
sigma+,sigma-,62,134,72803.441648,9.213358e-05,4,4,3.5,e,-1.5,+1,5,5,5.5,f,+0.5,+1
sigma+,sigma-,61,133,72803.451523,3.079047e-05,4,4,3.5,e,-2.5,+1,5,5,5.5,f,-0.5,+1
sigma+,sigma-,60,132,72803.461404,6.174010e-06,4,4,3.5,e,-3.5,+1,5,5,5.5,f,-1.5,+1
sigma+,sigma-,66,115,72806.997556,1.850170e-02,4,4,3.5,e,+2.5,+1,5,5,4.5,f,+4.5,+1
sigma+,sigma-,65,114,72807.003454,2.467948e-02,4,4,3.5,e,+1.5,+1,5,5,4.5,f,+3.5,+1
sigma+,sigma-,64,113,72807.009353,2.314693e-02,4,4,3.5,e,+0.5,+1,5,5,4.5,f,+2.5,+1
sigma+,sigma-,63,112,72807.015254,1.764335e-02,4,4,3.5,e,-0.5,+1,5,5,4.5,f,+1.5,+1
sigma+,sigma-,62,111,72807.021157,1.103186e-02,4,4,3.5,e,-1.5,+1,5,5,4.5,f,+0.5,+1
sigma+,sigma-,61,110,72807.027062,5.297586e-03,4,4,3.5,e,-2.5,+1,5,5,4.5,f,-0.5,+1
sigma+,sigma-,60,109,72807.032969,1.545802e-03,4,4,3.5,e,-3.5,+1,5,5,4.5,f,-1.5,+1
sigma+,sigma-,84,139,72807.848658,1.618657e-02,4,4,4.5,e,+3.5,+1,5,5,5.5,f,+5.5,+1
sigma+,sigma-,83,138,72807.852583,2.353055e-02,4,4,4.5,e,+2.5,+1,5,5,5.5,f,+4.5,+1
sigma+,sigma-,82,137,72807.856506,2.469279e-02,4,4,4.5,e,+1.5,+1,5,5,5.5,f,+3.5,+1
sigma+,sigma-,81,136,72807.860428,2.193640e-02,4,4,4.5,e,+0.5,+1,5,5,5.5,f,+2.5,+1
sigma+,sigma-,80,135,72807.864348,1.712783e-02,4,4,4.5,e,-0.5,+1,5,5,5.5,f,+1.5,+1
sigma+,sigma-,79,134,72807.868266,1.173793e-02,4,4,4.5,e,-1.5,+1,5,5,5.5,f,+0.5,+1
sigma+,sigma-,78,133,72807.872182,6.843102e-03,4,4,4.5,e,-2.5,+1,5,5,5.5,f,-0.5,+1
sigma+,sigma-,77,132,72807.876097,3.126431e-03,4,4,4.5,e,-3.5,+1,5,5,5.5,f,-1.5,+1
sigma+,sigma-,76,131,72807.880010,8.787883e-04,4,4,4.5,e,-4.5,+1,5,5,5.5,f,-2.5,+1
sigma+,sigma-,76,108,72811.447595,3.334916e-04,4,4,4.5,e,-4.5,+1,5,5,4.5,f,-2.5,+1
sigma+,sigma-,77,109,72811.447662,7.762602e-04,4,4,4.5,e,-3.5,+1,5,5,4.5,f,-1.5,+1
sigma+,sigma-,78,110,72811.447721,1.161575e-03,4,4,4.5,e,-2.5,+1,5,5,4.5,f,-0.5,+1
sigma+,sigma-,79,111,72811.447775,1.379494e-03,4,4,4.5,e,-1.5,+1,5,5,4.5,f,+0.5,+1
sigma+,sigma-,80,112,72811.447823,1.376178e-03,4,4,4.5,e,-0.5,+1,5,5,4.5,f,+1.5,+1
sigma+,sigma-,81,113,72811.447864,1.153219e-03,4,4,4.5,e,+0.5,+1,5,5,4.5,f,+2.5,+1
sigma+,sigma-,82,114,72811.447899,7.669750e-04,4,4,4.5,e,+1.5,+1,5,5,4.5,f,+3.5,+1
sigma+,sigma-,83,115,72811.447928,3.279202e-04,4,4,4.5,e,+2.5,+1,5,5,4.5,f,+4.5,+1
sigma+,sigma-,15,84,101813.723427,4.146646e-10,2,2,1.5,e,+1.5,+1,4,4,4.5,e,+3.5,+1
sigma+,sigma-,14,83,101813.758450,2.994364e-10,2,2,1.5,e,+0.5,+1,4,4,4.5,e,+2.5,+1
sigma+,sigma-,13,82,101813.793501,1.234118e-10,2,2,1.5,e,-0.5,+1,4,4,4.5,e,+1.5,+1
sigma+,sigma-,12,81,101813.828579,2.634077e-11,2,2,1.5,e,-1.5,+1,4,4,4.5,e,+0.5,+1
sigma+,sigma-,15,67,101818.179717,2.145276e-01,2,2,1.5,e,+1.5,+1,4,4,3.5,e,+3.5,+1
sigma+,sigma-,14,66,101818.208822,9.203669e-02,2,2,1.5,e,+0.5,+1,4,4,3.5,e,+2.5,+1
sigma+,sigma-,13,65,101818.237946,3.071121e-02,2,2,1.5,e,-0.5,+1,4,4,3.5,e,+1.5,+1
sigma+,sigma-,12,64,101818.267090,6.148752e-03,2,2,1.5,e,-1.5,+1,4,4,3.5,e,+0.5,+1
sigma+,sigma-,25,85,101822.067091,2.380809e-01,2,2,2.5,e,+2.5,+1,4,4,4.5,e,+4.5,+1
sigma+,sigma-,24,84,101822.082579,1.321262e-01,2,2,2.5,e,+1.5,+1,4,4,4.5,e,+3.5,+1
sigma+,sigma-,23,83,101822.098048,6.599236e-02,2,2,2.5,e,+0.5,+1,4,4,4.5,e,+2.5,+1
sigma+,sigma-,22,82,101822.113498,2.825200e-02,2,2,2.5,e,-0.5,+1,4,4,4.5,e,+1.5,+1
sigma+,sigma-,21,81,101822.128929,9.407144e-03,2,2,2.5,e,-1.5,+1,4,4,4.5,e,+0.5,+1
sigma+,sigma-,20,80,101822.144341,1.879383e-03,2,2,2.5,e,-2.5,+1,4,4,4.5,e,-0.5,+1
sigma+,sigma-,24,67,101826.538869,1.049962e-02,2,2,2.5,e,+1.5,+1,4,4,3.5,e,+3.5,+1
sigma+,sigma-,23,66,101826.548420,1.204280e-02,2,2,2.5,e,+0.5,+1,4,4,3.5,e,+2.5,+1
sigma+,sigma-,22,65,101826.557944,9.064805e-03,2,2,2.5,e,-0.5,+1,4,4,3.5,e,+1.5,+1
sigma+,sigma-,21,64,101826.567440,4.852154e-03,2,2,2.5,e,-1.5,+1,4,4,3.5,e,+0.5,+1
sigma+,sigma-,20,63,101826.576910,1.521842e-03,2,2,2.5,e,-2.5,+1,4,4,3.5,e,-0.5,+1
sigma+,sigma-,19,94,101850.751168,3.467679e-11,2,2,1.5,f,+1.5,-1,4,4,4.5,f,+3.5,-1
sigma+,sigma-,18,93,101850.785657,2.997522e-11,2,2,1.5,f,+0.5,-1,4,4,4.5,f,+2.5,-1
sigma+,sigma-,17,92,101850.820172,1.468723e-11,2,2,1.5,f,-0.5,-1,4,4,4.5,f,+1.5,-1
sigma+,sigma-,16,91,101850.854712,3.704962e-12,2,2,1.5,f,-1.5,-1,4,4,4.5,f,+0.5,-1
sigma+,sigma-,19,75,101855.206111,2.145198e-01,2,2,1.5,f,+1.5,-1,4,4,3.5,f,+3.5,-1
sigma+,sigma-,18,74,101855.235063,9.202994e-02,2,2,1.5,f,+0.5,-1,4,4,3.5,f,+2.5,-1
sigma+,sigma-,17,73,101855.264033,3.070782e-02,2,2,1.5,f,-0.5,-1,4,4,3.5,f,+1.5,-1
sigma+,sigma-,16,72,101855.293021,6.147841e-03,2,2,1.5,f,-1.5,-1,4,4,3.5,f,+0.5,-1
sigma+,sigma-,31,95,101859.093637,2.380809e-01,2,2,2.5,f,+2.5,-1,4,4,4.5,f,+4.5,-1
sigma+,sigma-,30,94,101859.109278,1.321353e-01,2,2,2.5,f,+1.5,-1,4,4,4.5,f,+3.5,-1
sigma+,sigma-,29,93,101859.124901,6.600145e-02,2,2,2.5,f,+0.5,-1,4,4,4.5,f,+2.5,-1
sigma+,sigma-,28,92,101859.140506,2.825786e-02,2,2,2.5,f,-0.5,-1,4,4,4.5,f,+1.5,-1
sigma+,sigma-,27,91,101859.156092,9.409760e-03,2,2,2.5,f,-1.5,-1,4,4,4.5,f,+0.5,-1
sigma+,sigma-,26,90,101859.171661,1.880039e-03,2,2,2.5,f,-2.5,-1,4,4,4.5,f,-0.5,-1
sigma+,sigma-,30,75,101863.564222,1.049842e-02,2,2,2.5,f,+1.5,-1,4,4,3.5,f,+3.5,-1
sigma+,sigma-,29,74,101863.574307,1.204050e-02,2,2,2.5,f,+0.5,-1,4,4,3.5,f,+2.5,-1
sigma+,sigma-,28,73,101863.584367,9.062367e-03,2,2,2.5,f,-0.5,-1,4,4,3.5,f,+1.5,-1
sigma+,sigma-,27,72,101863.594401,4.850464e-03,2,2,2.5,f,-1.5,-1,4,4,3.5,f,+0.5,-1
sigma+,sigma-,26,71,101863.604411,1.521190e-03,2,2,2.5,f,-2.5,-1,4,4,3.5,f,-0.5,-1
sigma+,sigma-,37,126,130906.273403,1.585094e-08,3,3,2.5,e,+2.5,-1,5,5,5.5,e,+4.5,-1
sigma+,sigma-,36,125,130906.289801,1.586894e-08,3,3,2.5,e,+1.5,-1,5,5,5.5,e,+3.5,-1
sigma+,sigma-,35,124,130906.306208,1.059124e-08,3,3,2.5,e,+0.5,-1,5,5,5.5,e,+2.5,-1
sigma+,sigma-,34,123,130906.322626,5.301562e-09,3,3,2.5,e,-0.5,-1,5,5,5.5,e,+1.5,-1
sigma+,sigma-,33,122,130906.339054,1.895527e-09,3,3,2.5,e,-1.5,-1,5,5,5.5,e,+0.5,-1
sigma+,sigma-,32,121,130906.355492,3.795255e-10,3,3,2.5,e,-2.5,-1,5,5,5.5,e,-0.5,-1
sigma+,sigma-,37,105,130909.870164,2.573042e-01,3,3,2.5,e,+2.5,-1,5,5,4.5,e,+4.5,-1
sigma+,sigma-,36,104,130909.882298,1.430315e-01,3,3,2.5,e,+1.5,-1,5,5,4.5,e,+3.5,-1
sigma+,sigma-,35,103,130909.894437,7.155831e-02,3,3,2.5,e,+0.5,-1,5,5,4.5,e,+2.5,-1
sigma+,sigma-,34,102,130909.906581,3.068618e-02,3,3,2.5,e,-0.5,-1,5,5,4.5,e,+1.5,-1
sigma+,sigma-,33,101,130909.918731,1.023487e-02,3,3,2.5,e,-1.5,-1,5,5,4.5,e,+0.5,-1
sigma+,sigma-,32,100,130909.930885,2.048207e-03,3,3,2.5,e,-2.5,-1,5,5,4.5,e,-0.5,-1
sigma+,sigma-,51,127,130912.086301,2.727196e-01,3,3,3.5,e,+3.5,-1,5,5,5.5,e,+5.5,-1
sigma+,sigma-,50,126,130912.093277,1.734309e-01,3,3,3.5,e,+2.5,-1,5,5,5.5,e,+4.5,-1
sigma+,sigma-,49,125,130912.100248,1.039875e-01,3,3,3.5,e,+1.5,-1,5,5,5.5,e,+3.5,-1
sigma+,sigma-,48,124,130912.107213,5.773128e-02,3,3,3.5,e,+0.5,-1,5,5,5.5,e,+2.5,-1
sigma+,sigma-,47,123,130912.114173,2.884578e-02,3,3,3.5,e,-0.5,-1,5,5,5.5,e,+1.5,-1
sigma+,sigma-,46,122,130912.121129,1.235393e-02,3,3,3.5,e,-1.5,-1,5,5,5.5,e,+0.5,-1
sigma+,sigma-,45,121,130912.128079,4.115120e-03,3,3,3.5,e,-2.5,-1,5,5,5.5,e,-0.5,-1
sigma+,sigma-,44,120,130912.135023,8.224505e-04,3,3,3.5,e,-3.5,-1,5,5,5.5,e,-1.5,-1
sigma+,sigma-,11,67,130914.797501,4.768008e-09,1,1,1.5,f,+1.5,+1,4,4,3.5,e,+3.5,+1
sigma+,sigma-,10,66,130914.841987,2.060644e-09,1,1,1.5,f,+0.5,+1,4,4,3.5,e,+2.5,+1
sigma+,sigma-,9,65,130914.886290,6.926900e-10,1,1,1.5,f,-0.5,+1,4,4,3.5,e,+1.5,+1
sigma+,sigma-,8,64,130914.930405,1.397144e-10,1,1,1.5,f,-1.5,+1,4,4,3.5,e,+0.5,+1
sigma+,sigma-,50,105,130915.690038,5.633136e-03,3,3,3.5,e,+2.5,-1,5,5,4.5,e,+4.5,-1
sigma+,sigma-,49,104,130915.692745,7.528698e-03,3,3,3.5,e,+1.5,-1,5,5,4.5,e,+3.5,-1
sigma+,sigma-,48,103,130915.695442,7.074989e-03,3,3,3.5,e,+0.5,-1,5,5,4.5,e,+2.5,-1
sigma+,sigma-,47,102,130915.698129,5.403372e-03,3,3,3.5,e,-0.5,-1,5,5,4.5,e,+1.5,-1
sigma+,sigma-,46,101,130915.700805,3.385222e-03,3,3,3.5,e,-1.5,-1,5,5,4.5,e,+0.5,-1
sigma+,sigma-,45,100,130915.703472,1.628826e-03,3,3,3.5,e,-2.5,-1,5,5,4.5,e,-0.5,-1
sigma+,sigma-,44,99,130915.706127,4.762241e-04,3,3,3.5,e,-3.5,-1,5,5,4.5,e,-1.5,-1
sigma+,sigma-,43,138,130953.881277,9.856669e-09,3,3,2.5,f,+2.5,+1,5,5,5.5,f,+4.5,+1
sigma+,sigma-,42,137,130953.897274,9.859435e-09,3,3,2.5,f,+1.5,+1,5,5,5.5,f,+3.5,+1
sigma+,sigma-,41,136,130953.913280,6.574725e-09,3,3,2.5,f,+0.5,+1,5,5,5.5,f,+2.5,+1
sigma+,sigma-,40,135,130953.929295,3.288209e-09,3,3,2.5,f,-0.5,+1,5,5,5.5,f,+1.5,+1
sigma+,sigma-,39,134,130953.945319,1.174648e-09,3,3,2.5,f,-1.5,+1,5,5,5.5,f,+0.5,+1
sigma+,sigma-,38,133,130953.961352,2.349845e-10,3,3,2.5,f,-2.5,+1,5,5,5.5,f,-0.5,+1
sigma+,sigma-,43,115,130957.476622,2.572964e-01,3,3,2.5,f,+2.5,+1,5,5,4.5,f,+4.5,+1
sigma+,sigma-,42,114,130957.488666,1.430227e-01,3,3,2.5,f,+1.5,+1,5,5,4.5,f,+3.5,+1
sigma+,sigma-,41,113,130957.500715,7.155170e-02,3,3,2.5,f,+0.5,+1,5,5,4.5,f,+2.5,+1
sigma+,sigma-,40,112,130957.512769,3.068238e-02,3,3,2.5,f,-0.5,+1,5,5,4.5,f,+1.5,+1
sigma+,sigma-,39,111,130957.524828,1.023328e-02,3,3,2.5,f,-1.5,+1,5,5,4.5,f,+0.5,+1
sigma+,sigma-,38,110,130957.536891,2.047824e-03,3,3,2.5,f,-2.5,+1,5,5,4.5,f,-0.5,+1
sigma+,sigma-,59,139,130959.692848,2.727196e-01,3,3,3.5,f,+3.5,+1,5,5,5.5,f,+5.5,+1
sigma+,sigma-,58,138,130959.699913,1.734395e-01,3,3,3.5,f,+2.5,+1,5,5,5.5,f,+4.5,+1
sigma+,sigma-,57,137,130959.706973,1.039979e-01,3,3,3.5,f,+1.5,+1,5,5,5.5,f,+3.5,+1
sigma+,sigma-,56,136,130959.714029,5.773992e-02,3,3,3.5,f,+0.5,+1,5,5,5.5,f,+2.5,+1
sigma+,sigma-,55,135,130959.721080,2.885156e-02,3,3,3.5,f,-0.5,+1,5,5,5.5,f,+1.5,+1
sigma+,sigma-,54,134,130959.728126,1.235704e-02,3,3,3.5,f,-1.5,+1,5,5,5.5,f,+0.5,+1
sigma+,sigma-,53,133,130959.735167,4.116368e-03,3,3,3.5,f,-2.5,+1,5,5,5.5,f,-0.5,+1
sigma+,sigma-,52,132,130959.742204,8.227427e-04,3,3,3.5,f,-3.5,+1,5,5,5.5,f,-1.5,+1
sigma+,sigma-,58,115,130963.295258,5.632436e-03,3,3,3.5,f,+2.5,+1,5,5,4.5,f,+4.5,+1
sigma+,sigma-,57,114,130963.298366,7.527166e-03,3,3,3.5,f,+1.5,+1,5,5,4.5,f,+3.5,+1
sigma+,sigma-,56,113,130963.301465,7.072985e-03,3,3,3.5,f,+0.5,+1,5,5,4.5,f,+2.5,+1
sigma+,sigma-,55,112,130963.304554,5.401406e-03,3,3,3.5,f,-0.5,+1,5,5,4.5,f,+1.5,+1
sigma+,sigma-,54,111,130963.307635,3.383715e-03,3,3,3.5,f,-1.5,+1,5,5,4.5,f,+0.5,+1
sigma+,sigma-,53,110,130963.310706,1.627966e-03,3,3,3.5,f,-2.5,+1,5,5,4.5,f,-0.5,+1
sigma+,sigma-,52,109,130963.313768,4.759333e-04,3,3,3.5,f,-3.5,+1,5,5,4.5,f,-1.5,+1
sigma+,sigma-,7,75,130972.979055,4.768010e-09,1,1,1.5,e,+1.5,-1,4,4,3.5,f,+3.5,-1
sigma+,sigma-,6,74,130973.026615,2.060640e-09,1,1,1.5,e,+0.5,-1,4,4,3.5,f,+2.5,-1
sigma+,sigma-,5,73,130973.073985,6.926884e-10,1,1,1.5,e,-0.5,-1,4,4,3.5,f,+1.5,-1
sigma+,sigma-,4,72,130973.121162,1.397142e-10,1,1,1.5,e,-1.5,-1,4,4,3.5,f,+0.5,-1
sigma+,sigma-,31,105,174538.283405,1.931327e-09,2,2,2.5,f,+2.5,-1,5,5,4.5,e,+4.5,-1
sigma+,sigma-,30,104,174538.295606,1.077394e-09,2,2,2.5,f,+1.5,-1,5,5,4.5,e,+3.5,-1
sigma+,sigma-,29,103,174538.307783,5.409277e-10,2,2,2.5,f,+0.5,-1,5,5,4.5,e,+2.5,-1
sigma+,sigma-,28,102,174538.319936,2.327880e-10,2,2,2.5,f,-0.5,-1,5,5,4.5,e,+1.5,-1
sigma+,sigma-,27,101,174538.332066,7.791852e-11,2,2,2.5,f,-1.5,-1,5,5,4.5,e,+0.5,-1
sigma+,sigma-,26,100,174538.344171,1.564861e-11,2,2,2.5,f,-2.5,-1,5,5,4.5,e,-0.5,-1
sigma+,sigma-,25,115,174633.491471,1.931328e-09,2,2,2.5,e,+2.5,+1,5,5,4.5,f,+4.5,+1
sigma+,sigma-,24,114,174633.506938,1.077392e-09,2,2,2.5,e,+1.5,+1,5,5,4.5,f,+3.5,+1
sigma+,sigma-,23,113,174633.522380,5.409257e-10,2,2,2.5,e,+0.5,+1,5,5,4.5,f,+2.5,+1
sigma+,sigma-,22,112,174633.537797,2.327870e-10,2,2,2.5,e,-0.5,+1,5,5,4.5,f,+1.5,+1
sigma+,sigma-,21,111,174633.553189,7.791824e-11,2,2,2.5,e,-1.5,+1,5,5,4.5,f,+0.5,+1
sigma+,sigma-,20,110,174633.568555,1.564857e-11,2,2,2.5,e,-2.5,+1,5,5,4.5,f,-0.5,+1
sigma-,sigma+,110,20,-174633.568555,1.564857e-11,5,5,4.5,f,-0.5,+1,2,2,2.5,e,-2.5,+1
sigma-,sigma+,111,21,-174633.553189,7.791824e-11,5,5,4.5,f,+0.5,+1,2,2,2.5,e,-1.5,+1
sigma-,sigma+,112,22,-174633.537797,2.327870e-10,5,5,4.5,f,+1.5,+1,2,2,2.5,e,-0.5,+1
sigma-,sigma+,113,23,-174633.522380,5.409257e-10,5,5,4.5,f,+2.5,+1,2,2,2.5,e,+0.5,+1
sigma-,sigma+,114,24,-174633.506938,1.077392e-09,5,5,4.5,f,+3.5,+1,2,2,2.5,e,+1.5,+1
sigma-,sigma+,115,25,-174633.491471,1.931328e-09,5,5,4.5,f,+4.5,+1,2,2,2.5,e,+2.5,+1
sigma-,sigma+,100,26,-174538.344171,1.564861e-11,5,5,4.5,e,-0.5,-1,2,2,2.5,f,-2.5,-1
sigma-,sigma+,101,27,-174538.332066,7.791852e-11,5,5,4.5,e,+0.5,-1,2,2,2.5,f,-1.5,-1
sigma-,sigma+,102,28,-174538.319936,2.327880e-10,5,5,4.5,e,+1.5,-1,2,2,2.5,f,-0.5,-1
sigma-,sigma+,103,29,-174538.307783,5.409277e-10,5,5,4.5,e,+2.5,-1,2,2,2.5,f,+0.5,-1
sigma-,sigma+,104,30,-174538.295606,1.077394e-09,5,5,4.5,e,+3.5,-1,2,2,2.5,f,+1.5,-1
sigma-,sigma+,105,31,-174538.283405,1.931327e-09,5,5,4.5,e,+4.5,-1,2,2,2.5,f,+2.5,-1
sigma-,sigma+,72,4,-130973.121162,1.397142e-10,4,4,3.5,f,+0.5,-1,1,1,1.5,e,-1.5,-1
sigma-,sigma+,73,5,-130973.073985,6.926884e-10,4,4,3.5,f,+1.5,-1,1,1,1.5,e,-0.5,-1
sigma-,sigma+,74,6,-130973.026615,2.060640e-09,4,4,3.5,f,+2.5,-1,1,1,1.5,e,+0.5,-1
sigma-,sigma+,75,7,-130972.979055,4.768010e-09,4,4,3.5,f,+3.5,-1,1,1,1.5,e,+1.5,-1
sigma-,sigma+,109,52,-130963.313768,4.759333e-04,5,5,4.5,f,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,110,53,-130963.310706,1.627966e-03,5,5,4.5,f,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,111,54,-130963.307635,3.383715e-03,5,5,4.5,f,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,112,55,-130963.304554,5.401406e-03,5,5,4.5,f,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,113,56,-130963.301465,7.072985e-03,5,5,4.5,f,+2.5,+1,3,3,3.5,f,+0.5,+1
sigma-,sigma+,114,57,-130963.298366,7.527166e-03,5,5,4.5,f,+3.5,+1,3,3,3.5,f,+1.5,+1
sigma-,sigma+,115,58,-130963.295258,5.632436e-03,5,5,4.5,f,+4.5,+1,3,3,3.5,f,+2.5,+1
sigma-,sigma+,132,52,-130959.742204,8.227427e-04,5,5,5.5,f,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,133,53,-130959.735167,4.116368e-03,5,5,5.5,f,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,134,54,-130959.728126,1.235704e-02,5,5,5.5,f,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,135,55,-130959.721080,2.885156e-02,5,5,5.5,f,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,136,56,-130959.714029,5.773992e-02,5,5,5.5,f,+2.5,+1,3,3,3.5,f,+0.5,+1
sigma-,sigma+,137,57,-130959.706973,1.039979e-01,5,5,5.5,f,+3.5,+1,3,3,3.5,f,+1.5,+1
