eps1,eps2,i,j,freq_MHz,strength,a_J,a_F1,a_F,a_ef,a_mF,a_parity,b_J,b_F1,b_F,b_ef,b_mF,b_parity
sigma+,sigma-,44,120,130912.235434,8.131015e-04,3,3,3.5,e,-3.5,-1,5,5,5.5,e,-1.5,-1
sigma+,sigma-,11,67,130914.725245,4.721980e-09,1,1,1.5,f,+1.5,+1,4,4,3.5,e,+3.5,+1
sigma+,sigma-,10,66,130914.875027,2.080126e-09,1,1,1.5,f,+0.5,+1,4,4,3.5,e,+2.5,+1
sigma+,sigma-,9,65,130915.022794,7.129640e-10,1,1,1.5,f,-0.5,+1,4,4,3.5,e,+1.5,+1
sigma+,sigma-,8,64,130915.168447,1.466788e-10,1,1,1.5,f,-1.5,+1,4,4,3.5,e,+0.5,+1
sigma+,sigma-,50,105,130915.738635,5.554026e-03,3,3,3.5,e,+2.5,-1,5,5,4.5,e,+4.5,-1
sigma+,sigma-,49,104,130915.747859,7.462986e-03,3,3,3.5,e,+1.5,-1,5,5,4.5,e,+3.5,-1
sigma+,sigma-,48,103,130915.756971,7.051650e-03,3,3,3.5,e,+0.5,-1,5,5,4.5,e,+2.5,-1
sigma+,sigma-,47,102,130915.765971,5.415518e-03,3,3,3.5,e,-0.5,-1,5,5,4.5,e,+1.5,-1
sigma+,sigma-,46,101,130915.774856,3.412017e-03,3,3,3.5,e,-1.5,-1,5,5,4.5,e,+0.5,-1
sigma+,sigma-,45,100,130915.783625,1.651152e-03,3,3,3.5,e,-2.5,-1,5,5,4.5,e,-0.5,-1
sigma+,sigma-,44,99,130915.792275,4.855715e-04,3,3,3.5,e,-3.5,-1,5,5,4.5,e,-1.5,-1
sigma+,sigma-,43,138,130953.824079,1.038954e-07,3,3,2.5,f,+2.5,+1,5,5,5.5,f,+4.5,+1
sigma+,sigma-,42,137,130953.877226,1.039537e-07,3,3,2.5,f,+1.5,+1,5,5,5.5,f,+3.5,+1
sigma+,sigma-,41,136,130953.930471,6.933189e-08,3,3,2.5,f,+0.5,+1,5,5,5.5,f,+2.5,+1
sigma+,sigma-,40,135,130953.983817,3.467576e-08,3,3,2.5,f,-0.5,+1,5,5,5.5,f,+1.5,+1
sigma+,sigma-,39,134,130954.037266,1.238587e-08,3,3,2.5,f,-1.5,+1,5,5,5.5,f,+0.5,+1
sigma+,sigma-,38,133,130954.090818,2.477124e-09,3,3,2.5,f,-2.5,+1,5,5,5.5,f,-0.5,+1
sigma+,sigma-,43,115,130957.461329,2.576260e-01,3,3,2.5,f,+2.5,+1,5,5,4.5,f,+4.5,+1
sigma+,sigma-,42,114,130957.501436,1.433924e-01,3,3,2.5,f,+1.5,+1,5,5,4.5,f,+3.5,+1
sigma+,sigma-,41,113,130957.541595,7.183168e-02,3,3,2.5,f,+0.5,+1,5,5,4.5,f,+2.5,+1
sigma+,sigma-,40,112,130957.581808,3.084397e-02,3,3,2.5,f,-0.5,+1,5,5,4.5,f,+1.5,+1
sigma+,sigma-,39,111,130957.622074,1.030129e-02,3,3,2.5,f,-1.5,+1,5,5,4.5,f,+0.5,+1
sigma+,sigma-,38,110,130957.662395,2.064315e-03,3,3,2.5,f,-2.5,+1,5,5,4.5,f,-0.5,+1
sigma+,sigma-,1,74,130957.870171,3.561138e-12,1,1,0.5,e,+0.5,-1,4,4,3.5,f,+2.5,-1
sigma+,sigma-,0,73,130958.278567,1.207880e-12,1,1,0.5,e,-0.5,-1,4,4,3.5,f,+1.5,-1
sigma+,sigma-,59,139,130959.671797,2.727199e-01,3,3,3.5,f,+3.5,+1,5,5,5.5,f,+5.5,+1
sigma+,sigma-,58,138,130959.695422,1.731908e-01,3,3,3.5,f,+2.5,+1,5,5,5.5,f,+4.5,+1
sigma+,sigma-,57,137,130959.718996,1.036973e-01,3,3,3.5,f,+1.5,+1,5,5,5.5,f,+3.5,+1
sigma+,sigma-,56,136,130959.742519,5.748759e-02,3,3,3.5,f,+0.5,+1,5,5,5.5,f,+2.5,+1
sigma+,sigma-,55,135,130959.765989,2.868214e-02,3,3,3.5,f,-0.5,+1,5,5,5.5,f,+1.5,+1
sigma+,sigma-,54,134,130959.789406,1.226563e-02,3,3,3.5,f,-1.5,+1,5,5,5.5,f,+0.5,+1
sigma+,sigma-,53,133,130959.812768,4.079539e-03,3,3,3.5,f,-2.5,+1,5,5,5.5,f,-0.5,+1
sigma+,sigma-,52,132,130959.836074,8.140869e-04,3,3,3.5,f,-3.5,+1,5,5,5.5,f,-1.5,+1
sigma+,sigma-,58,115,130963.332671,5.551916e-03,3,3,3.5,f,+2.5,+1,5,5,4.5,f,+4.5,+1
sigma+,sigma-,57,114,130963.343207,7.458273e-03,3,3,3.5,f,+1.5,+1,5,5,4.5,f,+3.5,+1
sigma+,sigma-,56,113,130963.353643,7.045362e-03,3,3,3.5,f,+0.5,+1,5,5,4.5,f,+2.5,+1
sigma+,sigma-,55,112,130963.363979,5.409231e-03,3,3,3.5,f,-0.5,+1,5,5,4.5,f,+1.5,+1
sigma+,sigma-,54,111,130963.374214,3.407107e-03,3,3,3.5,f,-1.5,+1,5,5,4.5,f,+0.5,+1
sigma+,sigma-,53,110,130963.384345,1.648301e-03,3,3,3.5,f,-2.5,+1,5,5,4.5,f,-0.5,+1
sigma+,sigma-,52,109,130963.394372,4.845885e-04,3,3,3.5,f,-3.5,+1,5,5,4.5,f,-1.5,+1
sigma+,sigma-,7,75,130972.887087,4.721937e-09,1,1,1.5,e,+1.5,-1,4,4,3.5,f,+3.5,-1
sigma+,sigma-,6,74,130973.047144,2.080060e-09,1,1,1.5,e,+0.5,-1,4,4,3.5,f,+2.5,-1
sigma+,sigma-,5,73,130973.205131,7.129372e-10,1,1,1.5,e,-0.5,-1,4,4,3.5,f,+1.5,-1
sigma+,sigma-,4,72,130973.360944,1.466751e-10,1,1,1.5,e,-1.5,-1,4,4,3.5,f,+0.5,-1
sigma+,sigma-,19,104,174529.892474,1.162446e-12,2,2,1.5,f,+1.5,-1,5,5,4.5,e,+3.5,-1
sigma+,sigma-,31,105,174538.276551,1.916088e-09,2,2,2.5,f,+2.5,-1,5,5,4.5,e,+4.5,-1
sigma+,sigma-,30,104,174538.317630,1.079039e-09,2,2,2.5,f,+1.5,-1,5,5,4.5,e,+3.5,-1
sigma+,sigma-,29,103,174538.358450,5.469362e-10,2,2,2.5,f,+0.5,-1,5,5,4.5,e,+2.5,-1
sigma+,sigma-,28,102,174538.399007,2.376438e-10,2,2,2.5,f,-0.5,-1,5,5,4.5,e,+1.5,-1
sigma+,sigma-,27,101,174538.439295,8.031754e-11,2,2,2.5,f,-1.5,-1,5,5,4.5,e,+0.5,-1
sigma+,sigma-,26,100,174538.479308,1.628867e-11,2,2,2.5,f,-2.5,-1,5,5,4.5,e,-0.5,-1
sigma+,sigma-,15,114,174625.080070,1.181679e-12,2,2,1.5,e,+1.5,+1,5,5,4.5,f,+3.5,+1
sigma+,sigma-,25,115,174633.456769,1.916071e-09,2,2,2.5,e,+2.5,+1,5,5,4.5,f,+4.5,+1
sigma+,sigma-,24,114,174633.508747,1.079000e-09,2,2,2.5,e,+1.5,+1,5,5,4.5,f,+3.5,+1
sigma+,sigma-,23,113,174633.560454,5.469079e-10,2,2,2.5,e,+0.5,+1,5,5,4.5,f,+2.5,+1
sigma+,sigma-,22,112,174633.611885,2.376304e-10,2,2,2.5,e,-0.5,+1,5,5,4.5,f,+1.5,+1
sigma+,sigma-,21,111,174633.663032,8.031353e-11,2,2,2.5,e,-1.5,+1,5,5,4.5,f,+0.5,+1
sigma+,sigma-,20,110,174633.713889,1.628816e-11,2,2,2.5,e,-2.5,+1,5,5,4.5,f,-0.5,+1
sigma-,sigma+,110,20,-174633.713889,1.628816e-11,5,5,4.5,f,-0.5,+1,2,2,2.5,e,-2.5,+1
sigma-,sigma+,111,21,-174633.663032,8.031353e-11,5,5,4.5,f,+0.5,+1,2,2,2.5,e,-1.5,+1
sigma-,sigma+,112,22,-174633.611885,2.376304e-10,5,5,4.5,f,+1.5,+1,2,2,2.5,e,-0.5,+1
sigma-,sigma+,113,23,-174633.560454,5.469079e-10,5,5,4.5,f,+2.5,+1,2,2,2.5,e,+0.5,+1
sigma-,sigma+,114,24,-174633.508747,1.079000e-09,5,5,4.5,f,+3.5,+1,2,2,2.5,e,+1.5,+1
sigma-,sigma+,115,25,-174633.456769,1.916071e-09,5,5,4.5,f,+4.5,+1,2,2,2.5,e,+2.5,+1
sigma-,sigma+,114,15,-174625.080070,1.181679e-12,5,5,4.5,f,+3.5,+1,2,2,1.5,e,+1.5,+1
sigma-,sigma+,100,26,-174538.479308,1.628867e-11,5,5,4.5,e,-0.5,-1,2,2,2.5,f,-2.5,-1
sigma-,sigma+,101,27,-174538.439295,8.031754e-11,5,5,4.5,e,+0.5,-1,2,2,2.5,f,-1.5,-1
sigma-,sigma+,102,28,-174538.399007,2.376438e-10,5,5,4.5,e,+1.5,-1,2,2,2.5,f,-0.5,-1
sigma-,sigma+,103,29,-174538.358450,5.469362e-10,5,5,4.5,e,+2.5,-1,2,2,2.5,f,+0.5,-1
sigma-,sigma+,104,30,-174538.317630,1.079039e-09,5,5,4.5,e,+3.5,-1,2,2,2.5,f,+1.5,-1
sigma-,sigma+,105,31,-174538.276551,1.916088e-09,5,5,4.5,e,+4.5,-1,2,2,2.5,f,+2.5,-1
sigma-,sigma+,104,19,-174529.892474,1.162446e-12,5,5,4.5,e,+3.5,-1,2,2,1.5,f,+1.5,-1
sigma-,sigma+,72,4,-130973.360944,1.466751e-10,4,4,3.5,f,+0.5,-1,1,1,1.5,e,-1.5,-1
sigma-,sigma+,73,5,-130973.205131,7.129372e-10,4,4,3.5,f,+1.5,-1,1,1,1.5,e,-0.5,-1
sigma-,sigma+,74,6,-130973.047144,2.080060e-09,4,4,3.5,f,+2.5,-1,1,1,1.5,e,+0.5,-1
sigma-,sigma+,75,7,-130972.887087,4.721937e-09,4,4,3.5,f,+3.5,-1,1,1,1.5,e,+1.5,-1
sigma-,sigma+,109,52,-130963.394372,4.845885e-04,5,5,4.5,f,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,110,53,-130963.384345,1.648301e-03,5,5,4.5,f,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,111,54,-130963.374214,3.407107e-03,5,5,4.5,f,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,112,55,-130963.363979,5.409231e-03,5,5,4.5,f,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,113,56,-130963.353643,7.045362e-03,5,5,4.5,f,+2.5,+1,3,3,3.5,f,+0.5,+1
sigma-,sigma+,114,57,-130963.343207,7.458273e-03,5,5,4.5,f,+3.5,+1,3,3,3.5,f,+1.5,+1
sigma-,sigma+,115,58,-130963.332671,5.551916e-03,5,5,4.5,f,+4.5,+1,3,3,3.5,f,+2.5,+1
sigma-,sigma+,132,52,-130959.836074,8.140869e-04,5,5,5.5,f,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,133,53,-130959.812768,4.079539e-03,5,5,5.5,f,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,134,54,-130959.789406,1.226563e-02,5,5,5.5,f,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,135,55,-130959.765989,2.868214e-02,5,5,5.5,f,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,136,56,-130959.742519,5.748759e-02,5,5,5.5,f,+2.5,+1,3,3,3.5,f,+0.5,+1
sigma-,sigma+,137,57,-130959.718996,1.036973e-01,5,5,5.5,f,+3.5,+1,3,3,3.5,f,+1.5,+1
sigma-,sigma+,138,58,-130959.695422,1.731908e-01,5,5,5.5,f,+4.5,+1,3,3,3.5,f,+2.5,+1
sigma-,sigma+,139,59,-130959.671797,2.727199e-01,5,5,5.5,f,+5.5,+1,3,3,3.5,f,+3.5,+1
sigma-,sigma+,73,0,-130958.278567,1.207880e-12,4,4,3.5,f,+1.5,-1,1,1,0.5,e,-0.5,-1
sigma-,sigma+,74,1,-130957.870171,3.561138e-12,4,4,3.5,f,+2.5,-1,1,1,0.5,e,+0.5,-1
sigma-,sigma+,110,38,-130957.662395,2.064315e-03,5,5,4.5,f,-0.5,+1,3,3,2.5,f,-2.5,+1
sigma-,sigma+,111,39,-130957.622074,1.030129e-02,5,5,4.5,f,+0.5,+1,3,3,2.5,f,-1.5,+1
sigma-,sigma+,112,40,-130957.581808,3.084397e-02,5,5,4.5,f,+1.5,+1,3,3,2.5,f,-0.5,+1
sigma-,sigma+,113,41,-130957.541595,7.183168e-02,5,5,4.5,f,+2.5,+1,3,3,2.5,f,+0.5,+1
sigma-,sigma+,114,42,-130957.501436,1.433924e-01,5,5,4.5,f,+3.5,+1,3,3,2.5,f,+1.5,+1
sigma-,sigma+,115,43,-130957.461329,2.576260e-01,5,5,4.5,f,+4.5,+1,3,3,2.5,f,+2.5,+1
sigma-,sigma+,133,38,-130954.090818,2.477124e-09,5,5,5.5,f,-0.5,+1,3,3,2.5,f,-2.5,+1
sigma-,sigma+,134,39,-130954.037266,1.238587e-08,5,5,5.5,f,+0.5,+1,3,3,2.5,f,-1.5,+1
sigma-,sigma+,135,40,-130953.983817,3.467576e-08,5,5,5.5,f,+1.5,+1,3,3,2.5,f,-0.5,+1
sigma-,sigma+,136,41,-130953.930471,6.933189e-08,5,5,5.5,f,+2.5,+1,3,3,2.5,f,+0.5,+1
sigma-,sigma+,137,42,-130953.877226,1.039537e-07,5,5,5.5,f,+3.5,+1,3,3,2.5,f,+1.5,+1
sigma-,sigma+,138,43,-130953.824079,1.038954e-07,5,5,5.5,f,+4.5,+1,3,3,2.5,f,+2.5,+1
sigma-,sigma+,99,44,-130915.792275,4.855715e-04,5,5,4.5,e,-1.5,-1,3,3,3.5,e,-3.5,-1
sigma-,sigma+,100,45,-130915.783625,1.651152e-03,5,5,4.5,e,-0.5,-1,3,3,3.5,e,-2.5,-1
sigma-,sigma+,101,46,-130915.774856,3.412017e-03,5,5,4.5,e,+0.5,-1,3,3,3.5,e,-1.5,-1
sigma-,sigma+,102,47,-130915.765971,5.415518e-03,5,5,4.5,e,+1.5,-1,3,3,3.5,e,-0.5,-1
sigma-,sigma+,103,48,-130915.756971,7.051650e-03,5,5,4.5,e,+2.5,-1,3,3,3.5,e,+0.5,-1
sigma-,sigma+,104,49,-130915.747859,7.462986e-03,5,5,4.5,e,+3.5,-1,3,3,3.5,e,+1.5,-1
sigma-,sigma+,105,50,-130915.738635,5.554026e-03,5,5,4.5,e,+4.5,-1,3,3,3.5,e,+2.5,-1
sigma-,sigma+,64,8,-130915.168447,1.466788e-10,4,4,3.5,e,+0.5,+1,1,1,1.5,f,-1.5,+1
sigma-,sigma+,65,9,-130915.022794,7.129640e-10,4,4,3.5,e,+1.5,+1,1,1,1.5,f,-0.5,+1
sigma-,sigma+,66,10,-130914.875027,2.080126e-09,4,4,3.5,e,+2.5,+1,1,1,1.5,f,+0.5,+1
sigma-,sigma+,67,11,-130914.725245,4.721980e-09,4,4,3.5,e,+3.5,+1,1,1,1.5,f,+1.5,+1
sigma-,sigma+,120,44,-130912.235434,8.131015e-04,5,5,5.5,e,-1.5,-1,3,3,3.5,e,-3.5,-1
sigma-,sigma+,121,45,-130912.212449,4.075363e-03,5,5,5.5,e,-0.5,-1,3,3,3.5,e,-2.5,-1
sigma-,sigma+,122,46,-130912.189404,1.225530e-02,5,5,5.5,e,+0.5,-1,3,3,3.5,e,-1.5,-1
sigma-,sigma+,123,47,-130912.166299,2.866308e-02,5,5,5.5,e,+1.5,-1,3,3,3.5,e,-0.5,-1
sigma-,sigma+,124,48,-130912.143136,5.745931e-02,5,5,5.5,e,+2.5,-1,3,3,3.5,e,+0.5,-1
sigma-,sigma+,125,49,-130912.119916,1.036637e-01,5,5,5.5,e,+3.5,-1,3,3,3.5,e,+1.5,-1
sigma-,sigma+,126,50,-130912.096639,1.731631e-01,5,5,5.5,e,+4.5,-1,3,3,3.5,e,+2.5,-1
sigma-,sigma+,127,51,-130912.073307,2.727199e-01,5,5,5.5,e,+5.5,-1,3,3,3.5,e,+3.5,-1
sigma-,sigma+,100,32,-130910.065731,2.065628e-03,5,5,4.5,e,-0.5,-1,3,3,2.5,e,-2.5,-1
sigma-,sigma+,101,33,-130910.025094,1.030667e-02,5,5,4.5,e,+0.5,-1,3,3,2.5,e,-1.5,-1
sigma-,sigma+,102,34,-130909.984516,3.085668e-02,5,5,4.5,e,+1.5,-1,3,3,2.5,e,-0.5,-1
sigma-,sigma+,103,35,-130909.943997,7.185355e-02,5,5,4.5,e,+2.5,-1,3,3,2.5,e,+0.5,-1
sigma-,sigma+,104,36,-130909.903536,1.434211e-01,5,5,4.5,e,+3.5,-1,3,3,2.5,e,+1.5,-1
sigma-,sigma+,105,37,-130909.863131,2.576514e-01,5,5,4.5,e,+4.5,-1,3,3,2.5,e,+2.5,-1
sigma-,sigma+,121,32,-130906.494556,4.036155e-09,5,5,5.5,e,-0.5,-1,3,3,2.5,e,-2.5,-1
sigma-,sigma+,122,33,-130906.439642,2.011947e-08,5,5,5.5,e,+0.5,-1,3,3,2.5,e,-1.5,-1
sigma-,sigma+,123,34,-130906.384844,5.615807e-08,5,5,5.5,e,+1.5,-1,3,3,2.5,e,-0.5,-1
sigma-,sigma+,124,35,-130906.330162,1.119543e-07,5,5,5.5,e,+2.5,-1,3,3,2.5,e,+0.5,-1
sigma-,sigma+,125,36,-130906.275593,1.673762e-07,5,5,5.5,e,+3.5,-1,3,3,2.5,e,+1.5,-1
sigma-,sigma+,126,37,-130906.221135,1.668092e-07,5,5,5.5,e,+4.5,-1,3,3,2.5,e,+2.5,-1
sigma-,sigma+,65,2,-130900.094438,1.197148e-12,4,4,3.5,e,+1.5,+1,1,1,0.5,f,-0.5,+1
sigma-,sigma+,66,3,-130899.700095,3.530684e-12,4,4,3.5,e,+2.5,+1,1,1,0.5,f,+0.5,+1
sigma-,sigma+,71,26,-101863.737067,1.543392e-03,4,4,3.5,f,-0.5,-1,2,2,2.5,f,-2.5,-1
sigma-,sigma+,72,27,-101863.704038,4.879545e-03,4,4,3.5,f,+0.5,-1,2,2,2.5,f,-1.5,-1
sigma-,sigma+,73,28,-101863.670725,9.040974e-03,4,4,3.5,f,+1.5,-1,2,2,2.5,f,-0.5,-1
sigma-,sigma+,74,29,-101863.637132,1.191428e-02,4,4,3.5,f,+2.5,-1,2,2,2.5,f,+0.5,-1
sigma-,sigma+,75,30,-101863.603266,1.030544e-02,4,4,3.5,f,+3.5,-1,2,2,2.5,f,+1.5,-1
sigma-,sigma+,90,26,-101859.310095,1.857833e-03,4,4,4.5,f,-0.5,-1,2,2,2.5,f,-2.5,-1
sigma-,sigma+,91,27,-101859.258540,9.321661e-03,4,4,4.5,f,+0.5,-1,2,2,2.5,f,-1.5,-1
sigma-,sigma+,92,28,-101859.206777,2.806125e-02,4,4,4.5,f,+1.5,-1,2,2,2.5,f,-0.5,-1
sigma-,sigma+,93,29,-101859.154811,6.569813e-02,4,4,4.5,f,+2.5,-1,2,2,2.5,f,+0.5,-1
sigma-,sigma+,94,30,-101859.102647,1.318345e-01,4,4,4.5,f,+3.5,-1,2,2,2.5,f,+1.5,-1
sigma-,sigma+,95,31,-101859.050289,2.380816e-01,4,4,4.5,f,+4.5,-1,2,2,2.5,f,+2.5,-1
sigma-,sigma+,72,16,-101855.467964,6.206851e-03,4,4,3.5,f,+0.5,-1,2,2,1.5,f,-1.5,-1
sigma-,sigma+,73,17,-101855.371143,3.092585e-02,4,4,3.5,f,+1.5,-1,2,2,1.5,f,-0.5,-1
sigma-,sigma+,74,18,-101855.274527,9.245973e-02,4,4,3.5,f,+2.5,-1,2,2,1.5,f,+0.5,-1
sigma-,sigma+,75,19,-101855.178111,2.150144e-01,4,4,3.5,f,+3.5,-1,2,2,1.5,f,+1.5,-1
sigma-,sigma+,91,16,-101851.022466,9.907972e-11,4,4,4.5,f,+0.5,-1,2,2,1.5,f,-1.5,-1
sigma-,sigma+,92,17,-101850.907195,3.314302e-10,4,4,4.5,f,+1.5,-1,2,2,1.5,f,-0.5,-1
sigma-,sigma+,93,18,-101850.792206,5.529242e-10,4,4,4.5,f,+2.5,-1,2,2,1.5,f,+0.5,-1
sigma-,sigma+,94,19,-101850.677491,4.999571e-10,4,4,4.5,f,+3.5,-1,2,2,1.5,f,+1.5,-1
sigma-,sigma+,63,20,-101826.715434,1.545582e-03,4,4,3.5,e,-0.5,+1,2,2,2.5,e,-2.5,+1
sigma-,sigma+,64,21,-101826.684232,4.885081e-03,4,4,3.5,e,+0.5,+1,2,2,2.5,e,-1.5,+1
sigma-,sigma+,65,22,-101826.652721,9.048785e-03,4,4,3.5,e,+1.5,+1,2,2,2.5,e,-0.5,+1
sigma-,sigma+,66,23,-101826.620906,1.192151e-02,4,4,3.5,e,+2.5,+1,2,2,2.5,e,+0.5,+1
sigma-,sigma+,67,24,-101826.588796,1.030918e-02,4,4,3.5,e,+3.5,+1,2,2,2.5,e,+1.5,+1
sigma-,sigma+,80,20,-101822.288990,1.855636e-03,4,4,4.5,e,-0.5,+1,2,2,2.5,e,-2.5,+1
sigma-,sigma+,81,21,-101822.237984,9.312984e-03,4,4,4.5,e,+0.5,+1,2,2,2.5,e,-1.5,+1
sigma-,sigma+,82,22,-101822.186756,2.804198e-02,4,4,4.5,e,+1.5,+1,2,2,2.5,e,-0.5,+1
sigma-,sigma+,83,23,-101822.135312,6.566852e-02,4,4,4.5,e,+2.5,+1,2,2,2.5,e,+0.5,+1
sigma-,sigma+,84,24,-101822.083658,1.318053e-01,4,4,4.5,e,+3.5,+1,2,2,2.5,e,+1.5,+1
sigma-,sigma+,85,25,-101822.031799,2.380815e-01,4,4,4.5,e,+4.5,+1,2,2,2.5,e,+2.5,+1
sigma-,sigma+,64,12,-101818.451538,6.209961e-03,4,4,3.5,e,+0.5,+1,2,2,1.5,e,-1.5,+1
sigma-,sigma+,65,13,-101818.354183,3.093725e-02,4,4,3.5,e,+1.5,+1,2,2,1.5,e,-0.5,+1
sigma-,sigma+,66,14,-101818.257045,9.248201e-02,4,4,3.5,e,+2.5,+1,2,2,1.5,e,+0.5,+1
sigma-,sigma+,67,15,-101818.160119,2.150398e-01,4,4,3.5,e,+3.5,+1,2,2,1.5,e,+1.5,+1
sigma-,sigma+,81,12,-101814.005290,1.779798e-10,4,4,4.5,e,+0.5,+1,2,2,1.5,e,-1.5,+1
sigma-,sigma+,82,13,-101813.888218,9.550411e-10,4,4,4.5,e,+1.5,+1,2,2,1.5,e,-0.5,+1
sigma-,sigma+,83,14,-101813.771451,2.604253e-09,4,4,4.5,e,+2.5,+1,2,2,1.5,e,+0.5,+1
sigma-,sigma+,84,15,-101813.654981,3.991383e-09,4,4,4.5,e,+3.5,+1,2,2,1.5,e,+1.5,+1
sigma-,sigma+,114,82,-72811.503710,7.567909e-04,5,5,4.5,f,+3.5,+1,4,4,4.5,e,+1.5,+1
sigma-,sigma+,113,81,-72811.503677,1.144185e-03,5,5,4.5,f,+2.5,+1,4,4,4.5,e,+0.5,+1
sigma-,sigma+,115,83,-72811.503676,3.218122e-04,5,5,4.5,f,+4.5,+1,4,4,4.5,e,+2.5,+1
sigma-,sigma+,112,80,-72811.503576,1.373026e-03,5,5,4.5,f,+1.5,+1,4,4,4.5,e,-0.5,+1
sigma-,sigma+,111,79,-72811.503407,1.384121e-03,5,5,4.5,f,+0.5,+1,4,4,4.5,e,-1.5,+1
sigma-,sigma+,110,78,-72811.503168,1.172148e-03,5,5,4.5,f,-0.5,+1,4,4,4.5,e,-2.5,+1
sigma-,sigma+,109,77,-72811.502859,7.878713e-04,5,5,4.5,f,-1.5,+1,4,4,4.5,e,-3.5,+1
sigma-,sigma+,108,76,-72811.502479,3.404692e-04,5,5,4.5,f,-2.5,+1,4,4,4.5,e,-4.5,+1
sigma-,sigma+,131,76,-72807.957511,8.718177e-04,5,5,5.5,f,-2.5,+1,4,4,4.5,e,-4.5,+1
sigma-,sigma+,132,77,-72807.944562,3.106146e-03,5,5,5.5,f,-1.5,+1,4,4,4.5,e,-3.5,+1
sigma-,sigma+,133,78,-72807.931591,6.808429e-03,5,5,5.5,f,-0.5,+1,4,4,4.5,e,-2.5,+1
sigma-,sigma+,134,79,-72807.918599,1.169488e-02,5,5,5.5,f,+0.5,+1,4,4,4.5,e,-1.5,+1
sigma-,sigma+,135,80,-72807.905586,1.708862e-02,5,5,5.5,f,+1.5,+1,4,4,4.5,e,-0.5,+1
sigma-,sigma+,136,81,-72807.892553,2.191596e-02,5,5,5.5,f,+2.5,+1,4,4,4.5,e,+0.5,+1
sigma-,sigma+,137,82,-72807.879499,2.470278e-02,5,5,5.5,f,+3.5,+1,4,4,4.5,e,+1.5,+1
sigma-,sigma+,138,83,-72807.866426,2.357104e-02,5,5,5.5,f,+4.5,+1,4,4,4.5,e,+2.5,+1
sigma-,sigma+,139,84,-72807.853334,1.623542e-02,5,5,5.5,f,+5.5,+1,4,4,4.5,e,+3.5,+1
sigma-,sigma+,109,60,-72807.136369,1.554396e-03,5,5,4.5,f,-1.5,+1,4,4,3.5,e,-3.5,+1
sigma-,sigma+,110,61,-72807.116603,5.321391e-03,5,5,4.5,f,-0.5,+1,4,4,3.5,e,-2.5,+1
sigma-,sigma+,111,62,-72807.096857,1.106986e-02,5,5,4.5,f,+0.5,+1,4,4,3.5,e,-1.5,+1
sigma-,sigma+,112,63,-72807.077133,1.768593e-02,5,5,4.5,f,+1.5,+1,4,4,3.5,e,-0.5,+1
sigma-,sigma+,113,64,-72807.057429,2.317931e-02,5,5,4.5,f,+2.5,+1,4,4,3.5,e,+0.5,+1
sigma-,sigma+,114,65,-72807.037745,2.468936e-02,5,5,4.5,f,+3.5,+1,4,4,3.5,e,+1.5,+1
sigma-,sigma+,115,66,-72807.018081,1.849094e-02,5,5,4.5,f,+4.5,+1,4,4,3.5,e,+2.5,+1
sigma-,sigma+,132,60,-72803.578072,6.272498e-06,5,5,5.5,f,-1.5,+1,4,4,3.5,e,-3.5,+1
sigma-,sigma+,133,61,-72803.545025,3.109749e-05,5,5,5.5,f,-0.5,+1,4,4,3.5,e,-2.5,+1
sigma-,sigma+,134,62,-72803.512049,9.250744e-05,5,5,5.5,f,+0.5,+1,4,4,3.5,e,-1.5,+1
sigma-,sigma+,135,63,-72803.479142,2.140418e-04,5,5,5.5,f,+1.5,+1,4,4,3.5,e,-0.5,+1
sigma-,sigma+,136,64,-72803.446305,4.245106e-04,5,5,5.5,f,+2.5,+1,4,4,3.5,e,+0.5,+1
sigma-,sigma+,137,65,-72803.413535,7.577672e-04,5,5,5.5,f,+3.5,+1,4,4,3.5,e,+1.5,+1
sigma-,sigma+,138,66,-72803.380832,1.252489e-03,5,5,5.5,f,+4.5,+1,4,4,3.5,e,+2.5,+1
sigma-,sigma+,139,67,-72803.348196,1.951968e-03,5,5,5.5,f,+5.5,+1,4,4,3.5,e,+3.5,+1
sigma-,sigma+,41,8,-72764.684281,6.631010e-03,3,3,2.5,f,+0.5,+1,1,1,1.5,f,-1.5,+1
sigma-,sigma+,42,9,-72764.559103,1.724215e-02,3,3,2.5,f,+1.5,+1,1,1,1.5,f,-0.5,+1
sigma-,sigma+,43,10,-72764.431779,2.103152e-02,3,3,2.5,f,+2.5,+1,1,1,1.5,f,+0.5,+1
sigma-,sigma+,56,8,-72758.872233,4.796408e-03,3,3,3.5,f,+0.5,+1,1,1,1.5,f,-1.5,+1
sigma-,sigma+,57,9,-72758.717332,2.415229e-02,3,3,3.5,f,+1.5,+1,1,1,1.5,f,-0.5,+1
sigma-,sigma+,58,10,-72758.560437,7.296065e-02,3,3,3.5,f,+2.5,+1,1,1,1.5,f,+0.5,+1
