eps1,eps2,i,j,freq_MHz,strength,a_J,a_F1,a_F,a_ef,a_mF,a_parity,b_J,b_F1,b_F,b_ef,b_mF,b_parity
sigma-,sigma+,51,7,-72732.075421,6.003308e-02,3,3,3.5,e,+3.5,-1,1,1,1.5,e,+1.5,-1
sigma-,sigma+,36,0,-72722.872424,9.364349e-03,3,3,2.5,e,+1.5,-1,1,1,0.5,e,-0.5,-1
sigma-,sigma+,37,1,-72722.834935,4.677759e-02,3,3,2.5,e,+2.5,-1,1,1,0.5,e,+0.5,-1
sigma-,sigma+,49,0,-72717.071503,6.746424e-10,3,3,3.5,e,+1.5,-1,1,1,0.5,e,-0.5,-1
sigma-,sigma+,50,1,-72717.030865,2.008886e-09,3,3,3.5,e,+2.5,-1,1,1,0.5,e,+0.5,-1
sigma-,sigma+,105,93,-72679.186185,3.599315e-04,5,5,4.5,e,+4.5,-1,4,4,4.5,f,+2.5,-1
sigma-,sigma+,104,92,-72679.185032,8.403494e-04,5,5,4.5,e,+3.5,-1,4,4,4.5,f,+1.5,-1
sigma-,sigma+,103,91,-72679.183879,1.261289e-03,5,5,4.5,e,+2.5,-1,4,4,4.5,f,+0.5,-1
sigma-,sigma+,102,90,-72679.182725,1.502447e-03,5,5,4.5,e,+1.5,-1,4,4,4.5,f,-0.5,-1
sigma-,sigma+,101,89,-72679.181570,1.503360e-03,5,5,4.5,e,+0.5,-1,4,4,4.5,f,-1.5,-1
sigma-,sigma+,100,88,-72679.180415,1.263591e-03,5,5,4.5,e,-0.5,-1,4,4,4.5,f,-2.5,-1
sigma-,sigma+,99,87,-72679.179259,8.429073e-04,5,5,4.5,e,-1.5,-1,4,4,4.5,f,-3.5,-1
sigma-,sigma+,98,86,-72679.178102,3.614663e-04,5,5,4.5,e,-2.5,-1,4,4,4.5,f,-4.5,-1
sigma-,sigma+,119,86,-72675.604208,9.542293e-04,5,5,5.5,e,-2.5,-1,4,4,4.5,f,-4.5,-1
sigma-,sigma+,120,87,-72675.603935,3.393504e-03,5,5,5.5,e,-1.5,-1,4,4,4.5,f,-3.5,-1
sigma-,sigma+,121,88,-72675.603662,7.424793e-03,5,5,5.5,e,-0.5,-1,4,4,4.5,f,-2.5,-1
sigma-,sigma+,122,89,-72675.603390,1.273079e-02,5,5,5.5,e,+0.5,-1,4,4,4.5,f,-1.5,-1
sigma-,sigma+,123,90,-72675.603117,1.856949e-02,5,5,5.5,e,+1.5,-1,4,4,4.5,f,-0.5,-1
sigma-,sigma+,124,91,-72675.602844,2.377375e-02,5,5,5.5,e,+2.5,-1,4,4,4.5,f,+0.5,-1
sigma-,sigma+,125,92,-72675.602571,2.675085e-02,5,5,5.5,e,+3.5,-1,4,4,4.5,f,+1.5,-1
sigma-,sigma+,126,93,-72675.602298,2.548213e-02,5,5,5.5,e,+4.5,-1,4,4,4.5,f,+2.5,-1
sigma-,sigma+,127,94,-72675.602025,1.752249e-02,5,5,5.5,e,+5.5,-1,4,4,4.5,f,+3.5,-1
sigma-,sigma+,99,68,-72674.750281,1.673844e-03,5,5,4.5,e,-1.5,-1,4,4,3.5,f,-3.5,-1
sigma-,sigma+,100,69,-72674.749582,5.738094e-03,5,5,4.5,e,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,101,70,-72674.748883,1.195270e-02,5,5,4.5,e,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,102,71,-72674.748184,1.912165e-02,5,5,4.5,e,+1.5,-1,4,4,3.5,f,-0.5,-1
sigma-,sigma+,103,72,-72674.747485,2.509367e-02,5,5,4.5,e,+2.5,-1,4,4,3.5,f,+0.5,-1
sigma-,sigma+,104,73,-72674.746786,2.676287e-02,5,5,4.5,e,+3.5,-1,4,4,3.5,f,+1.5,-1
sigma-,sigma+,105,74,-72674.746087,2.006936e-02,5,5,4.5,e,+4.5,-1,4,4,3.5,f,+2.5,-1
sigma-,sigma+,120,68,-72671.174957,6.691917e-06,5,5,5.5,e,-1.5,-1,4,4,3.5,f,-3.5,-1
sigma-,sigma+,121,69,-72671.172830,3.341114e-05,5,5,5.5,e,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,122,70,-72671.170702,1.000884e-04,5,5,5.5,e,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,123,71,-72671.168576,2.332017e-04,5,5,5.5,e,+1.5,-1,4,4,3.5,f,-0.5,-1
sigma-,sigma+,124,72,-72671.166450,4.657289e-04,5,5,5.5,e,+2.5,-1,4,4,3.5,f,+0.5,-1
sigma-,sigma+,125,73,-72671.164325,8.371004e-04,5,5,5.5,e,+3.5,-1,4,4,3.5,f,+1.5,-1
sigma-,sigma+,126,74,-72671.162200,1.393152e-03,5,5,5.5,e,+4.5,-1,4,4,3.5,f,+2.5,-1
sigma-,sigma+,127,75,-72671.160076,2.186077e-03,5,5,5.5,e,+5.5,-1,4,4,3.5,f,+3.5,-1
sigma-,sigma+,70,44,-58240.941830,8.286634e-03,4,4,3.5,f,-1.5,-1,3,3,3.5,e,-3.5,-1
sigma-,sigma+,71,45,-58240.941638,1.773965e-02,4,4,3.5,f,-0.5,-1,3,3,3.5,e,-2.5,-1
sigma-,sigma+,72,46,-58240.941444,2.362970e-02,4,4,3.5,f,+0.5,-1,3,3,3.5,e,-1.5,-1
sigma-,sigma+,73,47,-58240.941249,2.360657e-02,4,4,3.5,f,+1.5,-1,3,3,3.5,e,-0.5,-1
sigma-,sigma+,74,48,-58240.941053,1.768762e-02,4,4,3.5,f,+2.5,-1,3,3,3.5,e,+0.5,-1
sigma-,sigma+,75,49,-58240.940855,8.246160e-03,4,4,3.5,f,+3.5,-1,3,3,3.5,e,+1.5,-1
sigma-,sigma+,89,44,-58236.509142,1.648571e-02,4,4,4.5,f,-1.5,-1,3,3,3.5,e,-3.5,-1
sigma-,sigma+,90,45,-58236.507096,5.653943e-02,4,4,4.5,f,-0.5,-1,3,3,3.5,e,-2.5,-1
sigma-,sigma+,91,46,-58236.505050,1.178258e-01,4,4,4.5,f,+0.5,-1,3,3,3.5,e,-1.5,-1
sigma-,sigma+,92,47,-58236.503002,1.885778e-01,4,4,4.5,f,+1.5,-1,3,3,3.5,e,-0.5,-1
sigma-,sigma+,93,48,-58236.500955,2.475824e-01,4,4,4.5,f,+2.5,-1,3,3,3.5,e,+0.5,-1
sigma-,sigma+,94,49,-58236.498907,2.641668e-01,4,4,4.5,f,+3.5,-1,3,3,3.5,e,+1.5,-1
sigma-,sigma+,95,50,-58236.496858,1.981842e-01,4,4,4.5,f,+4.5,-1,3,3,3.5,e,+2.5,-1
sigma-,sigma+,71,32,-58235.153330,3.276802e-02,4,4,3.5,f,-0.5,-1,3,3,2.5,e,-2.5,-1
sigma-,sigma+,72,33,-58235.149980,1.048360e-01,4,4,3.5,f,+0.5,-1,3,3,2.5,e,-1.5,-1
sigma-,sigma+,73,34,-58235.146631,1.965268e-01,4,4,3.5,f,+1.5,-1,3,3,2.5,e,-0.5,-1
sigma-,sigma+,74,35,-58235.143282,2.619817e-01,4,4,3.5,f,+2.5,-1,3,3,2.5,e,+0.5,-1
sigma-,sigma+,75,36,-58235.139934,2.291867e-01,4,4,3.5,f,+3.5,-1,3,3,2.5,e,+1.5,-1
sigma-,sigma+,90,32,-58230.718789,2.626579e-04,4,4,4.5,f,-0.5,-1,3,3,2.5,e,-2.5,-1
sigma-,sigma+,91,33,-58230.713586,1.312092e-03,4,4,4.5,f,+0.5,-1,3,3,2.5,e,-1.5,-1
sigma-,sigma+,92,34,-58230.708385,3.932686e-03,4,4,4.5,f,+1.5,-1,3,3,2.5,e,-0.5,-1
sigma-,sigma+,93,35,-58230.703185,9.167906e-03,4,4,4.5,f,+2.5,-1,3,3,2.5,e,+0.5,-1
sigma-,sigma+,94,36,-58230.697986,1.831911e-02,4,4,4.5,f,+3.5,-1,3,3,2.5,e,+1.5,-1
sigma-,sigma+,95,37,-58230.692788,3.294438e-02,4,4,4.5,f,+4.5,-1,3,3,2.5,e,+2.5,-1
sigma-,sigma+,67,57,-58156.303837,4.796293e-04,4,4,3.5,e,+3.5,+1,3,3,3.5,f,+1.5,+1
sigma-,sigma+,66,56,-58156.302902,1.028625e-03,4,4,3.5,e,+2.5,+1,3,3,3.5,f,+0.5,+1
sigma-,sigma+,65,55,-58156.301966,1.372633e-03,4,4,3.5,e,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,64,54,-58156.301029,1.373769e-03,4,4,3.5,e,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,63,53,-58156.300090,1.031180e-03,4,4,3.5,e,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,62,52,-58156.299150,4.816161e-04,4,4,3.5,e,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,79,52,-58151.866653,9.519806e-04,4,4,4.5,e,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,80,53,-58151.865611,3.264947e-03,4,4,4.5,e,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,81,54,-58151.864569,6.804081e-03,4,4,4.5,e,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,82,55,-58151.863527,1.088990e-02,4,4,4.5,e,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,83,56,-58151.862484,1.429741e-02,4,4,4.5,e,+2.5,+1,3,3,3.5,f,+0.5,+1
sigma-,sigma+,84,57,-58151.861441,1.525527e-02,4,4,4.5,e,+3.5,+1,3,3,3.5,f,+1.5,+1
sigma-,sigma+,85,58,-58151.860398,1.144498e-02,4,4,4.5,e,+4.5,+1,3,3,3.5,f,+2.5,+1
sigma-,sigma+,63,38,-58150.511372,1.894447e-03,4,4,3.5,e,-0.5,+1,3,3,2.5,f,-2.5,+1
sigma-,sigma+,64,39,-58150.509319,6.061003e-03,4,4,3.5,e,+0.5,+1,3,3,2.5,f,-1.5,+1
sigma-,sigma+,65,40,-58150.507267,1.136208e-02,4,4,3.5,e,+1.5,+1,3,3,2.5,f,-0.5,+1
sigma-,sigma+,66,41,-58150.505215,1.514638e-02,4,4,3.5,e,+2.5,+1,3,3,2.5,f,+0.5,+1
sigma-,sigma+,67,42,-58150.503164,1.325041e-02,4,4,3.5,e,+3.5,+1,3,3,2.5,f,+1.5,+1
sigma-,sigma+,80,38,-58146.076893,1.522388e-05,4,4,4.5,e,-0.5,+1,3,3,2.5,f,-2.5,+1
sigma-,sigma+,81,39,-58146.072860,7.601474e-05,4,4,4.5,e,+0.5,+1,3,3,2.5,f,-1.5,+1
sigma-,sigma+,82,40,-58146.068828,2.277309e-04,4,4,4.5,e,+1.5,+1,3,3,2.5,f,-0.5,+1
sigma-,sigma+,83,41,-58146.064797,5.306425e-04,4,4,4.5,e,+2.5,+1,3,3,2.5,f,+0.5,+1
sigma-,sigma+,84,42,-58146.060767,1.059828e-03,4,4,4.5,e,+3.5,+1,3,3,2.5,f,+1.5,+1
sigma-,sigma+,85,43,-58146.056739,1.905075e-03,4,4,4.5,e,+4.5,+1,3,3,2.5,f,+2.5,+1
sigma-,sigma+,40,20,-43676.041946,3.040248e-02,3,3,2.5,f,-0.5,+1,2,2,2.5,e,-2.5,+1
sigma-,sigma+,41,21,-43676.040830,5.464736e-02,3,3,2.5,f,+0.5,+1,2,2,2.5,e,-1.5,+1
sigma-,sigma+,42,22,-43676.039711,5.457050e-02,3,3,2.5,f,+1.5,+1,2,2,2.5,e,-0.5,+1
sigma-,sigma+,43,23,-43676.038588,3.027436e-02,3,3,2.5,f,+2.5,+1,2,2,2.5,e,+0.5,+1
sigma-,sigma+,55,20,-43670.247247,4.034130e-02,3,3,3.5,f,-0.5,+1,2,2,2.5,e,-2.5,+1
sigma-,sigma+,56,21,-43670.243143,1.291676e-01,3,3,3.5,f,+0.5,+1,2,2,2.5,e,-1.5,+1
sigma-,sigma+,57,22,-43670.239037,2.423306e-01,3,3,3.5,f,+1.5,+1,2,2,2.5,e,-0.5,+1
sigma-,sigma+,58,23,-43670.234929,3.232955e-01,3,3,3.5,f,+2.5,+1,2,2,2.5,e,+0.5,+1
sigma-,sigma+,59,24,-43670.230820,2.830479e-01,3,3,3.5,f,+3.5,+1,2,2,2.5,e,+1.5,+1
sigma-,sigma+,41,12,-43667.720961,9.701498e-02,3,3,2.5,f,+0.5,+1,2,2,1.5,e,-1.5,+1
sigma-,sigma+,42,13,-43667.713303,2.586130e-01,3,3,2.5,f,+1.5,+1,2,2,1.5,e,-0.5,+1
sigma-,sigma+,43,14,-43667.705647,3.231495e-01,3,3,2.5,f,+2.5,+1,2,2,1.5,e,+0.5,+1
sigma-,sigma+,56,12,-43661.923274,2.021776e-03,3,3,3.5,f,+0.5,+1,2,2,1.5,e,-1.5,+1
sigma-,sigma+,57,13,-43661.912629,1.009893e-02,3,3,3.5,f,+1.5,+1,2,2,1.5,e,-0.5,+1
sigma-,sigma+,58,14,-43661.901988,3.026697e-02,3,3,3.5,f,+2.5,+1,2,2,1.5,e,+0.5,+1
sigma-,sigma+,59,15,-43661.891350,7.055349e-02,3,3,3.5,f,+3.5,+1,2,2,1.5,e,+1.5,+1
sigma-,sigma+,35,27,-43628.430473,5.653911e-04,3,3,2.5,e,+0.5,-1,2,2,2.5,f,-1.5,-1
sigma-,sigma+,36,28,-43628.430471,5.646590e-04,3,3,2.5,e,+1.5,-1,2,2,2.5,f,-0.5,-1
sigma-,sigma+,34,26,-43628.430471,3.145141e-04,3,3,2.5,e,-0.5,-1,2,2,2.5,f,-2.5,-1
sigma-,sigma+,37,29,-43628.430467,3.132939e-04,3,3,2.5,e,+2.5,-1,2,2,2.5,f,+0.5,-1
sigma-,sigma+,47,26,-43622.635853,4.105506e-04,3,3,3.5,e,-0.5,-1,2,2,2.5,f,-2.5,-1
sigma-,sigma+,48,27,-43622.632703,1.314549e-03,3,3,3.5,e,+0.5,-1,2,2,2.5,f,-1.5,-1
sigma-,sigma+,49,28,-43622.629550,2.466252e-03,3,3,3.5,e,+1.5,-1,2,2,2.5,f,-0.5,-1
sigma-,sigma+,50,29,-43622.626397,3.290297e-03,3,3,3.5,e,+2.5,-1,2,2,2.5,f,+0.5,-1
sigma-,sigma+,51,30,-43622.623241,2.880723e-03,3,3,3.5,e,+3.5,-1,2,2,2.5,f,+1.5,-1
sigma-,sigma+,35,16,-43620.110259,9.903983e-04,3,3,2.5,e,+0.5,-1,2,2,1.5,f,-1.5,-1
sigma-,sigma+,36,17,-43620.103949,2.640104e-03,3,3,2.5,e,+1.5,-1,2,2,1.5,f,-0.5,-1
sigma-,sigma+,37,18,-43620.097641,3.298935e-03,3,3,2.5,e,+2.5,-1,2,2,1.5,f,+0.5,-1
sigma-,sigma+,48,16,-43614.312489,2.069189e-05,3,3,3.5,e,+0.5,-1,2,2,1.5,f,-1.5,-1
sigma-,sigma+,49,17,-43614.303028,1.033212e-04,3,3,3.5,e,+1.5,-1,2,2,1.5,f,-0.5,-1
sigma-,sigma+,50,18,-43614.293571,3.095495e-04,3,3,3.5,e,+2.5,-1,2,2,1.5,f,+0.5,-1
sigma-,sigma+,51,19,-43614.284117,7.213180e-04,3,3,3.5,e,+3.5,-1,2,2,1.5,f,+1.5,-1
sigma-,sigma+,18,4,-29117.839537,1.983888e-01,2,2,1.5,f,+0.5,-1,1,1,1.5,e,-1.5,-1
sigma-,sigma+,19,5,-29117.833423,1.978285e-01,2,2,1.5,f,+1.5,-1,1,1,1.5,e,-0.5,-1
sigma-,sigma+,29,4,-29109.506712,1.316787e-01,2,2,2.5,f,+0.5,-1,1,1,1.5,e,-1.5,-1
sigma-,sigma+,30,5,-29109.494299,3.518361e-01,2,2,2.5,f,+1.5,-1,1,1,1.5,e,-0.5,-1
sigma-,sigma+,31,6,-29109.481867,4.406592e-01,2,2,2.5,f,+2.5,-1,1,1,1.5,e,+0.5,-1
sigma-,sigma+,19,0,-29102.798303,3.963104e-01,2,2,1.5,f,+1.5,-1,1,1,0.5,e,-0.5,-1
sigma-,sigma+,14,8,-29096.679312,1.997336e-03,2,2,1.5,e,+0.5,+1,1,1,1.5,f,-1.5,+1
sigma-,sigma+,15,9,-29096.674270,1.991865e-03,2,2,1.5,e,+1.5,+1,1,1,1.5,f,-0.5,+1
sigma-,sigma+,30,0,-29094.459179,4.389358e-02,2,2,2.5,f,+1.5,-1,1,1,0.5,e,-0.5,-1
sigma-,sigma+,31,1,-29094.421700,2.192023e-01,2,2,2.5,f,+2.5,-1,1,1,0.5,e,+0.5,-1
sigma-,sigma+,23,8,-29088.346370,1.349297e-03,2,2,2.5,e,+0.5,+1,1,1,1.5,f,-1.5,+1
sigma-,sigma+,24,9,-29088.334801,3.605339e-03,2,2,2.5,e,+1.5,+1,1,1,1.5,f,-0.5,+1
sigma-,sigma+,25,10,-29088.323213,4.515670e-03,2,2,2.5,e,+2.5,+1,1,1,1.5,f,+0.5,+1
sigma-,sigma+,15,2,-29081.638958,4.071516e-03,2,2,1.5,e,+1.5,+1,1,1,0.5,f,-0.5,+1
sigma-,sigma+,24,2,-29073.299489,4.460081e-04,2,2,2.5,e,+1.5,+1,1,1,0.5,f,-0.5,+1
sigma-,sigma+,25,3,-29073.263237,2.226978e-03,2,2,2.5,e,+2.5,+1,1,1,0.5,f,+0.5,+1
sigma-,sigma+,1,4,-15.102244,8.428949e-02,1,1,0.5,e,+0.5,-1,1,1,1.5,e,-1.5,-1
sigma-,sigma+,3,8,-15.101286,4.767119e-01,1,1,0.5,f,+0.5,+1,1,1,1.5,f,-1.5,+1
sigma-,sigma+,15,22,-8.357618,2.913654e-02,2,2,1.5,e,+1.5,+1,2,2,2.5,e,-0.5,+1
sigma-,sigma+,19,28,-8.356351,5.157947e-03,2,2,1.5,f,+1.5,-1,2,2,2.5,f,-0.5,-1
sigma-,sigma+,14,21,-8.351084,7.781970e-02,2,2,1.5,e,+0.5,+1,2,2,2.5,e,-1.5,+1
sigma-,sigma+,18,27,-8.350048,1.377548e-02,2,2,1.5,f,+0.5,-1,2,2,2.5,f,-1.5,-1
sigma-,sigma+,13,20,-8.344545,9.742791e-02,2,2,1.5,e,-0.5,+1,2,2,2.5,e,-2.5,+1
sigma-,sigma+,17,26,-8.343740,1.724563e-02,2,2,1.5,f,-0.5,-1,2,2,2.5,f,-2.5,-1
sigma-,sigma+,37,48,-5.814986,7.068353e-03,3,3,2.5,e,+2.5,-1,3,3,3.5,e,+0.5,-1
sigma-,sigma+,43,56,-5.813588,4.102771e-04,3,3,2.5,f,+2.5,+1,3,3,3.5,f,+0.5,+1
sigma-,sigma+,36,47,-5.811836,2.264337e-02,3,3,2.5,e,+1.5,-1,3,3,3.5,e,-0.5,-1
sigma-,sigma+,42,55,-5.810602,1.314245e-03,3,3,2.5,f,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,35,46,-5.808683,4.250262e-02,3,3,2.5,e,+0.5,-1,3,3,3.5,e,-1.5,-1
sigma-,sigma+,41,54,-5.807614,2.466761e-03,3,3,2.5,f,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,34,45,-5.805529,5.673204e-02,3,3,2.5,e,-0.5,-1,3,3,3.5,e,-2.5,-1
sigma-,sigma+,40,53,-5.804624,3.292424e-03,3,3,2.5,f,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,33,44,-5.802373,4.969479e-02,3,3,2.5,e,-1.5,-1,3,3,3.5,e,-3.5,-1
sigma-,sigma+,39,52,-5.801633,2.883860e-03,3,3,2.5,f,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,67,82,-4.450239,2.255688e-03,4,4,3.5,e,+3.5,+1,4,4,4.5,e,+1.5,+1
sigma-,sigma+,75,92,-4.448767,7.399826e-05,4,4,3.5,f,+3.5,-1,4,4,4.5,f,+1.5,-1
sigma-,sigma+,66,81,-4.448259,7.740697e-03,4,4,3.5,e,+2.5,+1,4,4,4.5,e,+0.5,+1
sigma-,sigma+,74,91,-4.446916,2.539205e-04,4,4,3.5,f,+2.5,-1,4,4,4.5,f,+0.5,-1
sigma-,sigma+,65,80,-4.446280,1.614087e-02,4,4,3.5,e,+1.5,+1,4,4,4.5,e,-0.5,+1
sigma-,sigma+,73,90,-4.445064,5.294438e-04,4,4,3.5,f,+1.5,-1,4,4,4.5,f,-0.5,-1
sigma-,sigma+,64,79,-4.444299,2.584852e-02,4,4,3.5,e,+0.5,+1,4,4,4.5,e,-1.5,+1
sigma-,sigma+,72,89,-4.443211,8.478196e-04,4,4,3.5,f,+0.5,-1,4,4,4.5,f,-1.5,-1
sigma-,sigma+,63,78,-4.442317,3.395658e-02,4,4,3.5,e,-0.5,+1,4,4,4.5,e,-2.5,+1
sigma-,sigma+,71,88,-4.441357,1.113696e-03,4,4,3.5,f,-0.5,-1,4,4,4.5,f,-2.5,-1
sigma-,sigma+,62,77,-4.440334,3.625283e-02,4,4,3.5,e,-1.5,+1,4,4,4.5,e,-3.5,+1
sigma-,sigma+,70,87,-4.439502,1.188939e-03,4,4,3.5,f,-1.5,-1,4,4,4.5,f,-3.5,-1
sigma-,sigma+,61,76,-4.438351,2.721403e-02,4,4,3.5,e,-2.5,+1,4,4,4.5,e,-4.5,+1
sigma-,sigma+,69,86,-4.437647,8.924532e-04,4,4,3.5,f,-2.5,-1,4,4,4.5,f,-4.5,-1
sigma-,sigma+,105,124,-3.590159,8.814335e-04,5,5,4.5,e,+4.5,-1,5,5,5.5,e,+2.5,-1
sigma-,sigma+,104,123,-3.588732,3.136487e-03,5,5,4.5,e,+3.5,-1,5,5,5.5,e,+1.5,-1
sigma-,sigma+,115,136,-3.588641,2.072315e-05,5,5,4.5,f,+4.5,+1,5,5,5.5,f,+2.5,+1
sigma-,sigma+,114,135,-3.587319,7.373675e-05,5,5,4.5,f,+3.5,+1,5,5,5.5,f,+1.5,+1
sigma-,sigma+,103,122,-3.587305,6.866544e-03,5,5,4.5,e,+2.5,-1,5,5,5.5,e,+0.5,-1
sigma-,sigma+,113,134,-3.585997,1.614184e-04,5,5,4.5,f,+2.5,+1,5,5,5.5,f,+0.5,+1
sigma-,sigma+,102,121,-3.585878,1.178063e-02,5,5,4.5,e,+1.5,-1,5,5,5.5,e,-0.5,-1
sigma-,sigma+,112,133,-3.584674,2.769221e-04,5,5,4.5,f,+1.5,+1,5,5,5.5,f,-0.5,+1
sigma-,sigma+,101,120,-3.584450,1.719382e-02,5,5,4.5,e,+0.5,-1,5,5,5.5,e,-1.5,-1
sigma-,sigma+,111,132,-3.583350,4.041439e-04,5,5,4.5,f,+0.5,+1,5,5,5.5,f,-1.5,+1
sigma-,sigma+,100,119,-3.583022,2.202571e-02,5,5,4.5,e,-0.5,-1,5,5,5.5,e,-2.5,-1
sigma-,sigma+,110,131,-3.582027,5.176877e-04,5,5,4.5,f,-0.5,+1,5,5,5.5,f,-2.5,+1
sigma-,sigma+,99,118,-3.581592,2.479878e-02,5,5,4.5,e,-1.5,-1,5,5,5.5,e,-3.5,-1
sigma-,sigma+,109,130,-3.580702,5.828307e-04,5,5,4.5,f,-1.5,+1,5,5,5.5,f,-3.5,+1
sigma-,sigma+,98,117,-3.580163,2.363682e-02,5,5,4.5,e,-2.5,-1,5,5,5.5,e,-4.5,-1
sigma-,sigma+,108,129,-3.579377,5.554889e-04,5,5,4.5,f,-2.5,+1,5,5,5.5,f,-4.5,+1
sigma-,sigma+,97,116,-3.578733,1.626336e-02,5,5,4.5,e,-3.5,-1,5,5,5.5,e,-5.5,-1
sigma-,sigma+,107,128,-3.578052,3.821823e-04,5,5,4.5,f,-3.5,+1,5,5,5.5,f,-5.5,+1
sigma-,sigma+,7,5,-0.042119,4.205135e-02,1,1,1.5,e,+1.5,-1,1,1,1.5,e,-0.5,-1
sigma-,sigma+,6,4,-0.042077,4.177182e-02,1,1,1.5,e,+0.5,-1,1,1,1.5,e,-1.5,-1
sigma-,sigma+,11,9,-0.041351,2.387866e-01,1,1,1.5,f,+1.5,+1,1,1,1.5,f,-0.5,+1
sigma-,sigma+,10,8,-0.041310,2.372268e-01,1,1,1.5,f,+0.5,+1,1,1,1.5,f,-1.5,+1
sigma-,sigma+,14,12,-0.031215,2.380595e-01,2,2,1.5,e,+0.5,+1,2,2,1.5,e,-1.5,+1
sigma-,sigma+,15,13,-0.031210,2.379526e-01,2,2,1.5,e,+1.5,+1,2,2,1.5,e,-0.5,+1
sigma-,sigma+,18,16,-0.029834,4.192075e-02,2,2,1.5,f,+0.5,-1,2,2,1.5,f,-1.5,-1
sigma-,sigma+,19,17,-0.029829,4.190218e-02,2,2,1.5,f,+1.5,-1,2,2,1.5,f,-0.5,-1
sigma-,sigma+,25,23,-0.018153,1.458728e-01,2,2,2.5,e,+2.5,+1,2,2,2.5,e,+0.5,+1
sigma-,sigma+,24,22,-0.018148,2.622970e-01,2,2,2.5,e,+1.5,+1,2,2,2.5,e,-0.5,+1
sigma-,sigma+,23,21,-0.018143,2.620224e-01,2,2,2.5,e,+0.5,+1,2,2,2.5,e,-1.5,+1
sigma-,sigma+,22,20,-0.018138,1.454151e-01,2,2,2.5,e,-0.5,+1,2,2,2.5,e,-2.5,+1
sigma-,sigma+,31,29,-0.017232,2.576314e-02,2,2,2.5,f,+2.5,-1,2,2,2.5,f,+0.5,-1
sigma-,sigma+,30,28,-0.017227,4.632713e-02,2,2,2.5,f,+1.5,-1,2,2,2.5,f,-0.5,-1
sigma-,sigma+,29,27,-0.017222,4.628052e-02,2,2,2.5,f,+0.5,-1,2,2,2.5,f,-1.5,-1
sigma-,sigma+,34,32,-0.017221,1.910646e-01,3,3,2.5,e,-0.5,-1,3,3,2.5,e,-2.5,-1
sigma-,sigma+,35,33,-0.017220,3.438328e-01,3,3,2.5,e,+0.5,-1,3,3,2.5,e,-1.5,-1
sigma-,sigma+,36,34,-0.017218,3.437495e-01,3,3,2.5,e,+1.5,-1,3,3,2.5,e,-0.5,-1
sigma-,sigma+,28,26,-0.017218,2.568546e-02,2,2,2.5,f,-0.5,-1,2,2,2.5,f,-2.5,-1
sigma-,sigma+,37,35,-0.017216,1.909257e-01,3,3,2.5,e,+2.5,-1,3,3,2.5,e,+0.5,-1
sigma-,sigma+,40,38,-0.015906,1.102717e-02,3,3,2.5,f,-0.5,+1,3,3,2.5,f,-2.5,+1
sigma-,sigma+,41,39,-0.015904,1.984425e-02,3,3,2.5,f,+0.5,+1,3,3,2.5,f,-1.5,+1
sigma-,sigma+,42,40,-0.015903,1.983959e-02,3,3,2.5,f,+1.5,+1,3,3,2.5,f,-0.5,+1
sigma-,sigma+,43,41,-0.015901,1.101941e-02,3,3,2.5,f,+2.5,+1,3,3,2.5,f,+0.5,+1
sigma-,sigma+,62,60,-0.011804,1.367033e-01,4,4,3.5,e,-1.5,+1,4,4,3.5,e,-3.5,+1
sigma-,sigma+,63,61,-0.011803,2.928878e-01,4,4,3.5,e,-0.5,+1,4,4,3.5,e,-2.5,+1
sigma-,sigma+,64,62,-0.011802,3.904533e-01,4,4,3.5,e,+0.5,+1,4,4,3.5,e,-1.5,+1
sigma-,sigma+,65,63,-0.011801,3.903898e-01,4,4,3.5,e,+1.5,+1,4,4,3.5,e,-0.5,+1
sigma-,sigma+,66,64,-0.011800,2.927447e-01,4,4,3.5,e,+2.5,+1,4,4,3.5,e,+0.5,+1
sigma-,sigma+,67,65,-0.011799,1.365920e-01,4,4,3.5,e,+3.5,+1,4,4,3.5,e,+1.5,+1
sigma-,sigma+,51,49,-0.010918,1.239106e-01,3,3,3.5,e,+3.5,-1,3,3,3.5,e,+1.5,-1
sigma-,sigma+,50,48,-0.010916,2.654075e-01,3,3,3.5,e,+2.5,-1,3,3,3.5,e,+0.5,-1
