eps1,eps2,i,j,freq_MHz,strength,a_J,a_F1,a_F,a_ef,a_mF,a_parity,b_J,b_F1,b_F,b_ef,b_mF,b_parity
sigma+,sigma+,55,110,130963.282107,1.143549e-04,3,3,3.5,f,-0.5,+1,5,5,4.5,f,-0.5,+1
sigma+,sigma+,54,109,130963.287224,9.164047e-04,3,3,3.5,f,-1.5,+1,5,5,4.5,f,-1.5,+1
sigma+,sigma+,53,108,130963.292315,1.981808e-03,3,3,3.5,f,-2.5,+1,5,5,4.5,f,-2.5,+1
sigma+,sigma+,52,107,130963.297380,2.225552e-03,3,3,3.5,f,-3.5,+1,5,5,4.5,f,-3.5,+1
sigma+,sigma+,7,73,130972.900197,1.104702e-09,1,1,1.5,e,+1.5,-1,4,4,3.5,f,+1.5,-1
sigma+,sigma+,6,72,130972.979663,2.016299e-09,1,1,1.5,e,+0.5,-1,4,4,3.5,f,+0.5,-1
sigma+,sigma+,5,71,130973.058605,2.044721e-09,1,1,1.5,e,-0.5,-1,4,4,3.5,f,-0.5,-1
sigma+,sigma+,4,70,130973.137009,1.152085e-09,1,1,1.5,e,-1.5,-1,4,4,3.5,f,-1.5,-1
sigma+,sigma+,31,103,174538.235853,2.127167e-11,2,2,2.5,f,+2.5,-1,5,5,4.5,e,+2.5,-1
sigma+,sigma+,30,102,174538.256232,4.591175e-11,2,2,2.5,f,+1.5,-1,5,5,4.5,e,+1.5,-1
sigma+,sigma+,29,101,174538.276546,6.165959e-11,2,2,2.5,f,+0.5,-1,5,5,4.5,e,+0.5,-1
sigma+,sigma+,28,100,174538.296794,6.210802e-11,2,2,2.5,f,-0.5,-1,5,5,4.5,e,-0.5,-1
sigma+,sigma+,27,99,174538.316975,4.692079e-11,2,2,2.5,f,-1.5,-1,5,5,4.5,e,-1.5,-1
sigma+,sigma+,26,98,174538.337087,2.205657e-11,2,2,2.5,f,-2.5,-1,5,5,4.5,e,-2.5,-1
sigma+,sigma+,25,113,174633.442235,3.666295e-10,2,2,2.5,e,+2.5,+1,5,5,4.5,f,+2.5,+1
sigma+,sigma+,24,112,174633.468062,7.909941e-10,2,2,2.5,e,+1.5,+1,5,5,4.5,f,+1.5,+1
sigma+,sigma+,23,111,174633.493820,1.061879e-09,2,2,2.5,e,+0.5,+1,5,5,4.5,f,+0.5,+1
sigma+,sigma+,22,110,174633.519508,1.069175e-09,2,2,2.5,e,-0.5,+1,5,5,4.5,f,-0.5,+1
sigma+,sigma+,21,109,174633.545125,8.074106e-10,2,2,2.5,e,-1.5,+1,5,5,4.5,f,-1.5,+1
sigma+,sigma+,20,108,174633.570672,3.793995e-10,2,2,2.5,e,-2.5,+1,5,5,4.5,f,-2.5,+1
sigma+,pi,107,20,-174633.550977,3.017952e-09,5,5,4.5,f,-3.5,+1,2,2,2.5,e,-2.5,+1
sigma+,pi,108,21,-174633.525437,3.746469e-09,5,5,4.5,f,-2.5,+1,2,2,2.5,e,-1.5,+1
sigma+,pi,109,22,-174633.499826,3.189233e-09,5,5,4.5,f,-1.5,+1,2,2,2.5,e,-0.5,+1
sigma+,pi,110,23,-174633.474144,2.111624e-09,5,5,4.5,f,-0.5,+1,2,2,2.5,e,+0.5,+1
sigma+,pi,111,24,-174633.448392,1.048622e-09,5,5,4.5,f,+0.5,+1,2,2,2.5,e,+1.5,+1
sigma+,pi,112,25,-174633.422571,3.124517e-10,5,5,4.5,f,+1.5,+1,2,2,2.5,e,+2.5,+1
sigma+,pi,108,12,-174625.244522,1.015710e-12,5,5,4.5,f,-2.5,+1,2,2,1.5,e,-1.5,+1
sigma+,pi,109,13,-174625.186115,1.301307e-12,5,5,4.5,f,-1.5,+1,2,2,1.5,e,-0.5,+1
sigma+,pi,97,26,-174538.314251,1.753894e-10,5,5,4.5,e,-3.5,-1,2,2,2.5,f,-2.5,-1
sigma+,pi,98,27,-174538.294145,2.176418e-10,5,5,4.5,e,-2.5,-1,2,2,2.5,f,-1.5,-1
sigma+,pi,99,28,-174538.273972,1.851970e-10,5,5,4.5,e,-1.5,-1,2,2,2.5,f,-0.5,-1
sigma+,pi,100,29,-174538.253732,1.225718e-10,5,5,4.5,e,-0.5,-1,2,2,2.5,f,+0.5,-1
sigma+,pi,101,30,-174538.233425,6.084395e-11,5,5,4.5,e,+0.5,-1,2,2,2.5,f,+1.5,-1
sigma+,pi,102,31,-174538.213052,1.812193e-11,5,5,4.5,e,+1.5,-1,2,2,2.5,f,+2.5,-1
sigma+,pi,69,4,-130973.110682,6.864487e-09,4,4,3.5,f,-2.5,-1,1,1,1.5,e,-1.5,-1
sigma+,pi,70,5,-130973.032288,6.768137e-09,4,4,3.5,f,-1.5,-1,1,1,1.5,e,-0.5,-1
sigma+,pi,71,6,-130972.953356,4.004288e-09,4,4,3.5,f,-0.5,-1,1,1,1.5,e,+0.5,-1
sigma+,pi,72,7,-130972.873900,1.316288e-09,4,4,3.5,f,+0.5,-1,1,1,1.5,e,+1.5,-1
sigma+,pi,106,52,-130963.277680,1.003384e-02,5,5,4.5,f,-4.5,+1,3,3,3.5,f,-3.5,+1
sigma+,pi,107,53,-130963.272620,1.436828e-03,5,5,4.5,f,-3.5,+1,3,3,3.5,f,-2.5,+1
sigma+,pi,108,54,-130963.267535,1.140645e-04,5,5,4.5,f,-2.5,+1,3,3,3.5,f,-1.5,+1
sigma+,pi,109,55,-130963.262425,2.084269e-03,5,5,4.5,f,-1.5,+1,3,3,3.5,f,-0.5,+1
sigma+,pi,110,56,-130963.257288,4.497990e-03,5,5,4.5,f,-0.5,+1,3,3,3.5,f,+0.5,+1
sigma+,pi,111,57,-130963.252127,5.615637e-03,5,5,4.5,f,+0.5,+1,3,3,3.5,f,+1.5,+1
sigma+,pi,112,58,-130963.246940,4.786128e-03,5,5,4.5,f,+1.5,+1,3,3,3.5,f,+2.5,+1
sigma+,pi,113,59,-130963.241728,2.426149e-03,5,5,4.5,f,+2.5,+1,3,3,3.5,f,+3.5,+1
sigma+,pi,129,52,-130959.729935,9.814841e-02,5,5,5.5,f,-4.5,+1,3,3,3.5,f,-3.5,+1
sigma+,pi,130,53,-130959.718210,1.375553e-01,5,5,5.5,f,-3.5,+1,3,3,3.5,f,-2.5,+1
sigma+,pi,131,54,-130959.706472,1.377020e-01,5,5,5.5,f,-2.5,+1,3,3,3.5,f,-1.5,+1
sigma+,pi,132,55,-130959.694720,1.148732e-01,5,5,5.5,f,-1.5,+1,3,3,3.5,f,-0.5,+1
sigma+,pi,133,56,-130959.682955,8.213868e-02,5,5,5.5,f,-0.5,+1,3,3,3.5,f,+0.5,+1
sigma+,pi,134,57,-130959.671177,4.933474e-02,5,5,5.5,f,+0.5,+1,3,3,3.5,f,+1.5,+1
sigma+,pi,135,58,-130959.659386,2.304679e-02,5,5,5.5,f,+1.5,+1,3,3,3.5,f,+2.5,+1
sigma+,pi,136,59,-130959.647582,6.591594e-03,5,5,5.5,f,+2.5,+1,3,3,3.5,f,+3.5,+1
sigma+,pi,70,0,-130958.046260,2.916397e-12,4,4,3.5,f,-1.5,-1,1,1,0.5,e,-0.5,-1
sigma+,pi,71,1,-130957.842097,1.734710e-12,4,4,3.5,f,-0.5,-1,1,1,0.5,e,+0.5,-1
sigma+,pi,107,38,-130957.513671,1.134026e-01,5,5,4.5,f,-3.5,+1,3,3,2.5,f,-2.5,+1
sigma+,pi,108,39,-130957.493569,1.416186e-01,5,5,4.5,f,-2.5,+1,3,3,2.5,f,-1.5,+1
sigma+,pi,109,40,-130957.473479,1.212729e-01,5,5,4.5,f,-1.5,+1,3,3,2.5,f,-0.5,+1
sigma+,pi,110,41,-130957.453403,8.077292e-02,5,5,4.5,f,-0.5,+1,3,3,2.5,f,+0.5,+1
sigma+,pi,111,42,-130957.433340,4.034890e-02,5,5,4.5,f,+0.5,+1,3,3,2.5,f,+1.5,+1
sigma+,pi,112,43,-130957.413290,1.209349e-02,5,5,4.5,f,+1.5,+1,3,3,2.5,f,+2.5,+1
sigma+,pi,130,38,-130953.959261,2.270544e-08,5,5,5.5,f,-3.5,+1,3,3,2.5,f,-2.5,+1
sigma+,pi,131,39,-130953.932505,3.781972e-08,5,5,5.5,f,-2.5,+1,3,3,2.5,f,-1.5,+1
sigma+,pi,132,40,-130953.905775,3.779589e-08,5,5,5.5,f,-1.5,+1,3,3,2.5,f,-0.5,+1
sigma+,pi,133,41,-130953.879070,2.697923e-08,5,5,5.5,f,-0.5,+1,3,3,2.5,f,+0.5,+1
sigma+,pi,134,42,-130953.852390,1.348031e-08,5,5,5.5,f,+0.5,+1,3,3,2.5,f,+1.5,+1
sigma+,pi,135,43,-130953.825736,3.771771e-09,5,5,5.5,f,+1.5,+1,3,3,2.5,f,+2.5,+1
sigma+,pi,96,44,-130915.662192,1.764906e-03,5,5,4.5,e,-4.5,-1,3,3,3.5,e,-3.5,-1
sigma+,pi,97,45,-130915.657816,2.531361e-04,5,5,4.5,e,-3.5,-1,3,3,3.5,e,-2.5,-1
sigma+,pi,98,46,-130915.653411,1.984410e-05,5,5,4.5,e,-2.5,-1,3,3,3.5,e,-1.5,-1
sigma+,pi,99,47,-130915.648977,3.653034e-04,5,5,4.5,e,-1.5,-1,3,3,3.5,e,-0.5,-1
sigma+,pi,100,48,-130915.644514,7.888941e-04,5,5,4.5,e,-0.5,-1,3,3,3.5,e,+0.5,-1
sigma+,pi,101,49,-130915.640023,9.850988e-04,5,5,4.5,e,+0.5,-1,3,3,3.5,e,+1.5,-1
sigma+,pi,102,50,-130915.635503,8.396182e-04,5,5,4.5,e,+1.5,-1,3,3,3.5,e,+2.5,-1
sigma+,pi,103,51,-130915.630956,4.256035e-04,5,5,4.5,e,+2.5,-1,3,3,3.5,e,+3.5,-1
sigma+,pi,61,8,-130914.909827,7.067009e-11,4,4,3.5,e,-2.5,+1,1,1,1.5,f,-1.5,+1
sigma+,pi,62,9,-130914.836535,6.959899e-11,4,4,3.5,e,-1.5,+1,1,1,1.5,f,-0.5,+1
sigma+,pi,63,10,-130914.762719,4.113026e-11,4,4,3.5,e,-0.5,+1,1,1,1.5,f,+0.5,+1
sigma+,pi,64,11,-130914.688393,1.350473e-11,4,4,3.5,e,+0.5,+1,1,1,1.5,f,+1.5,+1
sigma+,pi,117,44,-130912.116791,1.732944e-02,5,5,5.5,e,-4.5,-1,3,3,3.5,e,-3.5,-1
sigma+,pi,118,45,-130912.105218,2.428948e-02,5,5,5.5,e,-3.5,-1,3,3,3.5,e,-2.5,-1
sigma+,pi,119,46,-130912.093631,2.431758e-02,5,5,5.5,e,-2.5,-1,3,3,3.5,e,-1.5,-1
sigma+,pi,120,47,-130912.082028,2.028792e-02,5,5,5.5,e,-1.5,-1,3,3,3.5,e,-0.5,-1
sigma+,pi,121,48,-130912.070412,1.450790e-02,5,5,5.5,e,-0.5,-1,3,3,3.5,e,+0.5,-1
sigma+,pi,122,49,-130912.058781,8.714601e-03,5,5,5.5,e,+0.5,-1,3,3,3.5,e,+1.5,-1
sigma+,pi,123,50,-130912.047137,4.071388e-03,5,5,5.5,e,+1.5,-1,3,3,3.5,e,+2.5,-1
sigma+,pi,124,51,-130912.035478,1.164553e-03,5,5,5.5,e,+2.5,-1,3,3,3.5,e,+3.5,-1
sigma+,pi,97,32,-130909.900909,2.002781e-02,5,5,4.5,e,-3.5,-1,3,3,2.5,e,-2.5,-1
sigma+,pi,98,33,-130909.880655,2.501001e-02,5,5,4.5,e,-2.5,-1,3,3,2.5,e,-1.5,-1
sigma+,pi,99,34,-130909.860416,2.141611e-02,5,5,4.5,e,-1.5,-1,3,3,2.5,e,-0.5,-1
sigma+,pi,100,35,-130909.840192,1.426349e-02,5,5,4.5,e,-0.5,-1,3,3,2.5,e,+0.5,-1
sigma+,pi,101,36,-130909.819982,7.124845e-03,5,5,4.5,e,+0.5,-1,3,3,2.5,e,+1.5,-1
sigma+,pi,102,37,-130909.799786,2.135400e-03,5,5,4.5,e,+1.5,-1,3,3,2.5,e,+2.5,-1
sigma+,pi,118,32,-130906.348311,6.426733e-09,5,5,5.5,e,-3.5,-1,3,3,2.5,e,-2.5,-1
sigma+,pi,119,33,-130906.320875,1.068979e-08,5,5,5.5,e,-2.5,-1,3,3,2.5,e,-1.5,-1
sigma+,pi,120,34,-130906.293468,1.066822e-08,5,5,5.5,e,-1.5,-1,3,3,2.5,e,-0.5,-1
sigma+,pi,121,35,-130906.266090,7.604644e-09,5,5,5.5,e,-0.5,-1,3,3,2.5,e,+0.5,-1
sigma+,pi,122,36,-130906.238740,3.794519e-09,5,5,5.5,e,+0.5,-1,3,3,2.5,e,+1.5,-1
sigma+,pi,123,37,-130906.211419,1.060268e-09,5,5,5.5,e,+1.5,-1,3,3,2.5,e,+2.5,-1
sigma+,pi,68,26,-101863.563294,1.335857e-02,4,4,3.5,f,-3.5,-1,2,2,2.5,f,-2.5,-1
sigma+,pi,69,27,-101863.546689,3.790443e-04,4,4,3.5,f,-2.5,-1,2,2,2.5,f,-1.5,-1
sigma+,pi,70,28,-101863.530013,2.264112e-03,4,4,3.5,f,-1.5,-1,2,2,2.5,f,-0.5,-1
sigma+,pi,71,29,-101863.513267,7.350853e-03,4,4,3.5,f,-0.5,-1,2,2,2.5,f,+0.5,-1
sigma+,pi,72,30,-101863.496452,9.022339e-03,4,4,3.5,f,+0.5,-1,2,2,2.5,f,+1.5,-1
sigma+,pi,73,31,-101863.479569,5.559683e-03,4,4,3.5,f,+1.5,-1,2,2,2.5,f,+2.5,-1
sigma+,pi,87,26,-101859.160183,1.046955e-01,4,4,4.5,f,-3.5,-1,2,2,2.5,f,-2.5,-1
sigma+,pi,88,27,-101859.134255,1.310911e-01,4,4,4.5,f,-2.5,-1,2,2,2.5,f,-1.5,-1
sigma+,pi,89,28,-101859.108275,1.125526e-01,4,4,4.5,f,-1.5,-1,2,2,2.5,f,-0.5,-1
sigma+,pi,90,29,-101859.082246,7.516013e-02,4,4,4.5,f,-0.5,-1,2,2,2.5,f,+0.5,-1
sigma+,pi,91,30,-101859.056166,3.764221e-02,4,4,4.5,f,+0.5,-1,2,2,2.5,f,+1.5,-1
sigma+,pi,92,31,-101859.030038,1.131119e-02,4,4,4.5,f,+1.5,-1,2,2,2.5,f,+2.5,-1
sigma+,pi,69,16,-101855.264065,1.214682e-01,4,4,3.5,f,-2.5,-1,2,2,1.5,f,-1.5,-1
sigma+,pi,70,17,-101855.215753,1.212622e-01,4,4,3.5,f,-1.5,-1,2,2,1.5,f,-0.5,-1
sigma+,pi,71,18,-101855.167491,7.263514e-02,4,4,3.5,f,-0.5,-1,2,2,1.5,f,+0.5,-1
sigma+,pi,72,19,-101855.119280,2.417144e-02,4,4,3.5,f,+0.5,-1,2,2,1.5,f,+1.5,-1
sigma+,pi,88,16,-101850.851631,8.532256e-11,4,4,4.5,f,-2.5,-1,2,2,1.5,f,-1.5,-1
sigma+,pi,89,17,-101850.794015,8.283285e-11,4,4,4.5,f,-1.5,-1,2,2,1.5,f,-0.5,-1
sigma+,pi,90,18,-101850.736470,4.006765e-11,4,4,4.5,f,-0.5,-1,2,2,1.5,f,+0.5,-1
sigma+,pi,91,19,-101850.678994,9.179356e-12,4,4,4.5,f,+0.5,-1,2,2,1.5,f,+1.5,-1
sigma+,pi,60,20,-101826.527865,2.349066e-03,4,4,3.5,e,-3.5,+1,2,2,2.5,e,-2.5,+1
sigma+,pi,61,21,-101826.512168,6.692706e-05,4,4,3.5,e,-2.5,+1,2,2,2.5,e,-1.5,+1
sigma+,pi,62,22,-101826.496394,3.969111e-04,4,4,3.5,e,-1.5,+1,2,2,2.5,e,-0.5,+1
sigma+,pi,63,23,-101826.480545,1.289779e-03,4,4,3.5,e,-0.5,+1,2,2,2.5,e,+0.5,+1
sigma+,pi,64,24,-101826.464621,1.583295e-03,4,4,3.5,e,+0.5,+1,2,2,2.5,e,+1.5,+1
sigma+,pi,65,25,-101826.448623,9.756543e-04,4,4,3.5,e,+1.5,+1,2,2,2.5,e,+2.5,+1
sigma+,pi,77,20,-101822.126980,1.848671e-02,4,4,4.5,e,-3.5,+1,2,2,2.5,e,-2.5,+1
sigma+,pi,78,21,-101822.101313,2.315047e-02,4,4,4.5,e,-2.5,+1,2,2,2.5,e,-1.5,+1
sigma+,pi,79,22,-101822.075591,1.987908e-02,4,4,4.5,e,-1.5,+1,2,2,2.5,e,-0.5,+1
sigma+,pi,80,23,-101822.049816,1.327645e-02,4,4,4.5,e,-0.5,+1,2,2,2.5,e,+0.5,+1
sigma+,pi,81,24,-101822.023988,6.650010e-03,4,4,4.5,e,+0.5,+1,2,2,2.5,e,+1.5,+1
sigma+,pi,82,25,-101821.998108,1.998515e-03,4,4,4.5,e,+1.5,+1,2,2,2.5,e,+2.5,+1
sigma+,pi,61,12,-101818.231252,2.145519e-02,4,4,3.5,e,-2.5,+1,2,2,1.5,e,-1.5,+1
sigma+,pi,62,13,-101818.182683,2.141797e-02,4,4,3.5,e,-1.5,+1,2,2,1.5,e,-0.5,+1
sigma+,pi,63,14,-101818.134168,1.282872e-02,4,4,3.5,e,-0.5,+1,2,2,1.5,e,+0.5,+1
sigma+,pi,64,15,-101818.085705,4.268971e-03,4,4,3.5,e,+0.5,+1,2,2,1.5,e,+1.5,+1
sigma+,pi,78,12,-101813.820397,2.058335e-10,4,4,4.5,e,-2.5,+1,2,2,1.5,e,-1.5,+1
sigma+,pi,79,13,-101813.761880,2.815009e-10,4,4,4.5,e,-1.5,+1,2,2,1.5,e,-0.5,+1
sigma+,pi,80,14,-101813.703438,1.990230e-10,4,4,4.5,e,-0.5,+1,2,2,1.5,e,+0.5,+1
sigma+,pi,81,15,-101813.645072,7.016049e-11,4,4,4.5,e,+0.5,+1,2,2,1.5,e,+1.5,+1
sigma+,pi,114,85,-72811.404885,6.024787e-03,5,5,4.5,f,+3.5,+1,4,4,4.5,e,+4.5,+1
sigma+,pi,113,84,-72811.404871,6.047993e-03,5,5,4.5,f,+2.5,+1,4,4,4.5,e,+3.5,+1
sigma+,pi,112,83,-72811.404840,3.541343e-03,5,5,4.5,f,+1.5,+1,4,4,4.5,e,+2.5,+1
sigma+,pi,111,82,-72811.404793,1.015306e-03,5,5,4.5,f,+0.5,+1,4,4,4.5,e,+1.5,+1
sigma+,pi,110,81,-72811.404728,2.888089e-10,5,5,4.5,f,-0.5,+1,4,4,4.5,e,+0.5,+1
sigma+,pi,109,80,-72811.404646,1.025592e-03,5,5,4.5,f,-1.5,+1,4,4,4.5,e,-0.5,+1
sigma+,pi,108,79,-72811.404547,3.602176e-03,5,5,4.5,f,-2.5,+1,4,4,4.5,e,-1.5,+1
sigma+,pi,107,78,-72811.404430,6.199116e-03,5,5,4.5,f,-3.5,+1,4,4,4.5,e,-2.5,+1
sigma+,pi,106,77,-72811.404296,6.223829e-03,5,5,4.5,f,-4.5,+1,4,4,4.5,e,-3.5,+1
sigma+,pi,128,76,-72807.863078,1.681675e-01,5,5,5.5,f,-5.5,+1,4,4,4.5,e,-4.5,+1
sigma+,pi,129,77,-72807.856552,4.263874e-02,5,5,5.5,f,-4.5,+1,4,4,4.5,e,-3.5,+1
sigma+,pi,130,78,-72807.850020,1.403508e-03,5,5,5.5,f,-3.5,+1,4,4,4.5,e,-2.5,+1
sigma+,pi,131,79,-72807.843483,9.395776e-03,5,5,5.5,f,-2.5,+1,4,4,4.5,e,-1.5,+1
sigma+,pi,132,80,-72807.836941,3.865713e-02,5,5,5.5,f,-1.5,+1,4,4,4.5,e,-0.5,+1
sigma+,pi,133,81,-72807.830394,6.837391e-02,5,5,5.5,f,-0.5,+1,4,4,4.5,e,+0.5,+1
sigma+,pi,134,82,-72807.823843,8.491378e-02,5,5,5.5,f,+0.5,+1,4,4,4.5,e,+1.5,+1
sigma+,pi,135,83,-72807.817286,8.186165e-02,5,5,5.5,f,+1.5,+1,4,4,4.5,e,+2.5,+1
sigma+,pi,136,84,-72807.810725,6.005506e-02,5,5,5.5,f,+2.5,+1,4,4,4.5,e,+3.5,+1
sigma+,pi,137,85,-72807.804159,2.761899e-02,5,5,5.5,f,+3.5,+1,4,4,4.5,e,+4.5,+1
sigma+,pi,106,60,-72807.003412,1.494646e-01,5,5,4.5,f,-4.5,+1,4,4,3.5,e,-3.5,+1
sigma+,pi,107,61,-72806.993575,2.122231e-02,5,5,4.5,f,-3.5,+1,4,4,3.5,e,-2.5,+1
sigma+,pi,108,62,-72806.983743,1.834375e-03,5,5,4.5,f,-2.5,+1,4,4,3.5,e,-1.5,+1
sigma+,pi,109,63,-72806.973916,3.201175e-02,5,5,4.5,f,-1.5,+1,4,4,3.5,e,-0.5,+1
sigma+,pi,110,64,-72806.964095,6.892402e-02,5,5,4.5,f,-0.5,+1,4,4,3.5,e,+0.5,+1
sigma+,pi,111,65,-72806.954278,8.613871e-02,5,5,4.5,f,+0.5,+1,4,4,3.5,e,+1.5,+1
sigma+,pi,112,66,-72806.944466,7.356176e-02,5,5,4.5,f,+1.5,+1,4,4,3.5,e,+2.5,+1
sigma+,pi,113,67,-72806.934659,3.737920e-02,5,5,4.5,f,+2.5,+1,4,4,3.5,e,+3.5,+1
sigma+,pi,129,60,-72803.455667,3.458405e-03,5,5,5.5,f,-4.5,+1,4,4,3.5,e,-3.5,+1
sigma+,pi,130,61,-72803.439165,4.820549e-03,5,5,5.5,f,-3.5,+1,4,4,3.5,e,-2.5,+1
sigma+,pi,131,62,-72803.422679,4.799471e-03,5,5,5.5,f,-2.5,+1,4,4,3.5,e,-1.5,+1
sigma+,pi,132,63,-72803.406212,3.982111e-03,5,5,5.5,f,-1.5,+1,4,4,3.5,e,-0.5,+1
sigma+,pi,133,64,-72803.389761,2.831984e-03,5,5,5.5,f,-0.5,+1,4,4,3.5,e,+0.5,+1
sigma+,pi,134,65,-72803.373328,1.691810e-03,5,5,5.5,f,+0.5,+1,4,4,3.5,e,+1.5,+1
sigma+,pi,135,66,-72803.356912,7.860901e-04,5,5,5.5,f,+1.5,+1,4,4,3.5,e,+2.5,+1
sigma+,pi,136,67,-72803.340513,2.236260e-04,5,5,5.5,f,+2.5,+1,4,4,3.5,e,+3.5,+1
sigma+,pi,38,8,-72764.389731,1.646652e-02,3,3,2.5,f,-2.5,+1,1,1,1.5,f,-1.5,+1
sigma+,pi,39,9,-72764.326709,1.121729e-03,3,3,2.5,f,-1.5,+1,1,1,1.5,f,-0.5,+1
sigma+,pi,40,10,-72764.263156,1.356777e-02,3,3,2.5,f,-0.5,+1,1,1,1.5,f,+0.5,+1
sigma+,pi,41,11,-72764.199085,1.444161e-02,3,3,2.5,f,+0.5,+1,1,1,1.5,f,+1.5,+1
sigma+,pi,53,8,-72758.630782,9.685475e-02,3,3,3.5,f,-2.5,+1,1,1,1.5,f,-1.5,+1
sigma+,pi,54,9,-72758.552742,9.719132e-02,3,3,3.5,f,-1.5,+1,1,1,1.5,f,-0.5,+1
sigma+,pi,55,10,-72758.474211,5.851530e-02,3,3,3.5,f,-0.5,+1,1,1,1.5,f,+0.5,+1
sigma+,pi,56,11,-72758.395200,1.957146e-02,3,3,3.5,f,+0.5,+1,1,1,1.5,f,+1.5,+1
sigma+,pi,39,2,-72749.339752,1.056478e-01,3,3,2.5,f,-1.5,+1,1,1,0.5,f,-0.5,+1
sigma+,pi,40,3,-72749.152886,5.257792e-02,3,3,2.5,f,-0.5,+1,1,1,0.5,f,+0.5,+1
sigma+,pi,54,2,-72743.565785,2.314277e-07,3,3,3.5,f,-1.5,+1,1,1,0.5,f,-0.5,+1
sigma+,pi,55,3,-72743.363941,1.341315e-07,3,3,3.5,f,-0.5,+1,1,1,0.5,f,+0.5,+1
sigma+,pi,32,4,-72737.934394,2.895022e-03,3,3,2.5,e,-2.5,-1,1,1,1.5,e,-1.5,-1
sigma+,pi,33,5,-72737.872763,1.965486e-04,3,3,2.5,e,-1.5,-1,1,1,1.5,e,-0.5,-1
sigma+,pi,34,6,-72737.810582,2.381714e-03,3,3,2.5,e,-0.5,-1,1,1,1.5,e,+0.5,-1
sigma+,pi,35,7,-72737.747866,2.535409e-03,3,3,2.5,e,+0.5,-1,1,1,1.5,e,+1.5,-1
sigma+,pi,45,4,-72732.177487,1.710497e-02,3,3,3.5,e,-2.5,-1,1,1,1.5,e,-1.5,-1
sigma+,pi,46,5,-72732.100007,1.716802e-02,3,3,3.5,e,-1.5,-1,1,1,1.5,e,-0.5,-1
sigma+,pi,47,6,-72732.022022,1.033835e-02,3,3,3.5,e,-0.5,-1,1,1,1.5,e,+0.5,-1
sigma+,pi,48,7,-72731.943544,3.458537e-03,3,3,3.5,e,+0.5,-1,1,1,1.5,e,+1.5,-1
sigma+,pi,33,0,-72722.886735,1.867090e-02,3,3,2.5,e,-1.5,-1,1,1,0.5,e,-0.5,-1
sigma+,pi,34,1,-72722.699324,9.291871e-03,3,3,2.5,e,-0.5,-1,1,1,0.5,e,+0.5,-1
sigma+,pi,46,0,-72717.113979,3.394603e-08,3,3,3.5,e,-1.5,-1,1,1,0.5,e,-0.5,-1
sigma+,pi,47,1,-72716.910763,1.961972e-08,3,3,3.5,e,-0.5,-1,1,1,0.5,e,+0.5,-1
sigma+,pi,104,95,-72679.177394,7.078325e-04,5,5,4.5,e,+3.5,-1,4,4,4.5,f,+4.5,-1
sigma+,pi,103,94,-72679.171681,7.091932e-04,5,5,4.5,e,+2.5,-1,4,4,4.5,f,+3.5,-1
sigma+,pi,102,93,-72679.165952,4.140601e-04,5,5,4.5,e,+1.5,-1,4,4,4.5,f,+2.5,-1
sigma+,pi,101,92,-72679.160206,1.179089e-04,5,5,4.5,e,+0.5,-1,4,4,4.5,f,+1.5,-1
sigma+,pi,100,91,-72679.154444,4.965368e-09,5,5,4.5,e,-0.5,-1,4,4,4.5,f,+0.5,-1
sigma+,pi,99,90,-72679.148664,1.216557e-04,5,5,4.5,e,-1.5,-1,4,4,4.5,f,-0.5,-1
sigma+,pi,98,89,-72679.142868,4.244207e-04,5,5,4.5,e,-2.5,-1,4,4,4.5,f,-1.5,-1
sigma+,pi,97,88,-72679.137055,7.282797e-04,5,5,4.5,e,-3.5,-1,4,4,4.5,f,-2.5,-1
sigma+,pi,96,87,-72679.131224,7.297570e-04,5,5,4.5,e,-4.5,-1,4,4,4.5,f,-3.5,-1
sigma+,pi,116,86,-72675.587188,1.970429e-02,5,5,5.5,e,-5.5,-1,4,4,4.5,f,-4.5,-1
sigma+,pi,117,87,-72675.585824,4.996292e-03,5,5,5.5,e,-4.5,-1,4,4,4.5,f,-3.5,-1
sigma+,pi,118,88,-72675.584457,1.644925e-04,5,5,5.5,e,-3.5,-1,4,4,4.5,f,-2.5,-1
sigma+,pi,119,89,-72675.583088,1.100930e-03,5,5,5.5,e,-2.5,-1,4,4,4.5,f,-1.5,-1
sigma+,pi,120,90,-72675.581716,4.529916e-03,5,5,5.5,e,-1.5,-1,4,4,4.5,f,-0.5,-1
sigma+,pi,121,91,-72675.580341,8.012565e-03,5,5,5.5,e,-0.5,-1,4,4,4.5,f,+0.5,-1
sigma+,pi,122,92,-72675.578965,9.951238e-03,5,5,5.5,e,+0.5,-1,4,4,4.5,f,+1.5,-1
sigma+,pi,123,93,-72675.577585,9.593921e-03,5,5,5.5,e,+1.5,-1,4,4,4.5,f,+2.5,-1
sigma+,pi,124,94,-72675.576203,7.038521e-03,5,5,5.5,e,+2.5,-1,4,4,4.5,f,+3.5,-1
sigma+,pi,125,95,-72675.574819,3.237093e-03,5,5,5.5,e,+3.5,-1,4,4,4.5,f,+4.5,-1
sigma+,pi,96,68,-72674.728113,1.752440e-02,5,5,4.5,e,-4.5,-1,4,4,3.5,f,-3.5,-1
sigma+,pi,97,69,-72674.724620,2.488168e-03,5,5,4.5,e,-3.5,-1,4,4,3.5,f,-2.5,-1
